σ,σ_ss,n_default,degree,interm,eq_r_l,mean_liq,sd_liq,mean_ib_share,sd_ib_share,mean_eq_req,sd_eq_req
3.001,-1.5,7,1.9,1,0.03125,0.049251369162362245,0.05950138484329763,0.17369921699660534,NaN,0.29046600429553854,0.2880862986729888
3.001,-1.5,1,1.9,3,0.04510421752929687,0.08831638901475454,0.24577046044053058,0.17928564892179305,NaN,0.4102299282745389,0.5564070346835758
3.001,-1.5,10,1.95,2,0.03115234375,0.00981415002508605,0.00022542391165124607,0.19044730338816646,NaN,0.3364685159153461,0.4002272860973849
3.001,-1.5,11,2.15,3,0.05,0.015490697035862606,0.00786301978214053,0.20275841205954678,NaN,0.454077883948921,0.6421223015986711
3.001,-1.5,4,1.85,0,0.031243896484375,0.009835341925204612,0.0002578467695335156,0.16119232267986705,NaN,0.30841207102261875,0.37570659482602936
3.001,-1.5,1,2.05,0,0.022631835937500004,0.060990258507523556,0.07255369784610818,0.15700716976389123,NaN,0.3478612985440991,0.5713955629279924
3.001,-1.5,2,1.85,2,0.035821533203125006,0.009917463774458027,0.00010383479915830799,0.17880748413015984,NaN,0.287601334624915,0.25583479918109053
3.001,-1.5,1,2.35,5,0.04564666748046875,0.009825541093478376,0.00019084885287122785,0.21543963309786815,NaN,0.3425430756570457,0.5291247960197811
3.001,-1.5,1,1.75,3,0.038079833984375,0.027845499980404254,0.029160972831142155,0.1730473263744922,NaN,0.3902143760621586,0.4016449721523465
1.001,-0.75,1,2.1,2,0.03125,0.04894030314221627,0.12007932342072725,0.17547333160109205,NaN,0.26632296923876947,0.2811180422408479
1.001,-0.75,6,1.9,0,0.05546875,0.011858663706237432,0.0025808522907234343,0.16588161178685304,NaN,0.4172272473410367,0.626366205096389
1.001,-0.75,1,1.8,0,0.0296875,0.01198932601063251,0.009134317528410624,0.16854652477698845,NaN,0.3304889082490414,0.36910557781739517
1.001,-0.75,4,1.65,0,0.05,0.022077011322672584,0.020970023417384277,0.16169190024501304,NaN,0.45257206922979715,0.6412057924922507
1.001,-0.75,1,1.85,3,0.03984375000000001,0.019108525807155163,0.01630818244563315,0.1739123783523774,NaN,0.3768574197992305,0.5543855005584087
1.001,-0.75,5,1.95,0,0.03749694824218751,0.016851815443282812,0.00973584043874754,0.16227030380444646,NaN,0.41232233960071013,0.6242825342697426
1.001,-0.75,1,1.55,1,0.026562500000000003,0.013336086137677458,0.015433590810404976,0.14366891180340574,NaN,0.2769704591703876,0.2585830160378342
1.001,-0.75,1,1.9,1,0.029296875,0.009934010820286335,0.00011400339765331597,0.16388339273347022,NaN,0.30125971865026624,0.4004057240025668
1.001,-0.75,1,1.75,1,0.04296875,0.018723796173079982,0.012950387182255026,0.16032532904723826,NaN,0.31316349869298415,0.2926359797690929
1.001,-0.75,4,1.75,1,0.041040039062500006,0.009869984025737404,0.00013953880066587933,0.1633437505897821,NaN,0.36861707249426046,0.5392993365021035
1.001,-0.75,1,1.75,1,0.03125,0.08943978572203617,0.3047609541307319,0.14767467821821315,NaN,0.3666538997078109,0.4107191748008635
1.001,-0.75,2,1.75,0,0.04086914062500001,0.009792430009006894,0.0003012914428864596,0.15426853968883908,NaN,0.3676333553215259,0.5445426455995
1.001,-0.75,3,1.75,1,0.03671875000000001,0.009840408433454031,0.00018931025958039563,0.15895124726203896,NaN,0.3628582387881706,0.543186205607828
1.001,-0.75,4,1.65,1,0.046289062500000006,0.00931674209726972,0.0007325361788091216,0.1555039438976411,NaN,0.273706161801276,0.22630014795630285
1.001,-0.75,5,1.3,0,0.061322021484374996,0.008982618900409092,0.0009547212122509416,0.15295558604955317,NaN,0.45654323147324505,0.5037988745931169
1.001,-0.75,1,1.9,1,0.03066253662109375,0.009588301108621442,0.0004830208478456598,0.1738199873069202,NaN,0.23107256612360202,0.215039129993644
1.001,-0.75,1,1.65,1,0.023046875,0.018178525983946224,0.01591175286021112,0.15390857448125095,NaN,0.3312667982410163,0.38377965885946497
1.001,-0.75,1,2.15,1,0.0296875,0.02612519649885463,0.02156828376093971,0.17030886156830766,NaN,0.23768692088912896,0.2780114989576504
1.001,-0.75,1,1.8,1,0.0603515625,0.00998467644909511,2.0762713302232983e-5,0.1560241573889539,NaN,0.3964543784473224,0.5679576638652061
1.001,-0.75,1,2.35,2,0.010937500000000001,0.08992791500944294,0.22427122580435163,0.1793457340551259,NaN,0.18597985916325852,0.2298879947340492
1.001,-0.75,1,1.55,0,0.060546875,0.009878246523147925,0.00015233164952248242,0.16681958862060314,NaN,0.32109909553096927,0.2672459299327571
1.001,-0.75,1,2.35,2,0.0171875,0.049007891139210974,0.09663646313414741,0.15528185766800742,NaN,0.3077325547929572,0.5738833766108009
1.001,-0.75,1,1.6,0,0.034375,0.027191601246634063,0.03450390374461322,0.15973687472189338,NaN,0.34127898174824733,0.4101110940499822
1.001,-0.75,1,1.55,1,0.053125000000000006,0.041505924584011804,0.0987023326629334,0.14616441876832958,NaN,0.4373679161901444,0.5755806262925788
1.001,-0.75,5,1.8,2,0.037500000000000006,0.024155397265010873,0.06401953293712322,0.16408363000404852,NaN,0.4083224498906123,0.5729369921129682
1.001,-0.75,3,1.85,0,0.0392578125,0.009933141126784912,0.00011089779644158921,0.14823546565489912,NaN,0.3033294824807044,0.4056295061556997
1.001,-0.75,1,1.8,0,0.037500000000000006,0.009911712080401716,0.00012344402623519187,0.16977989430750817,NaN,0.2977720367822013,0.2709891614325749
1.001,-0.75,1,2.05,2,0.0138671875,0.055968611653277066,0.1433078981588462,0.16162358084743575,NaN,0.22531295973572646,0.2596737589196602
1.001,-0.75,4,2.0,1,0.0322265625,0.022689804758447223,0.057224549070146825,0.1670884786843765,NaN,0.26964937115267024,0.3620039036713157
1.001,-0.75,1,1.55,0,0.0609375,0.009913149743026544,0.00010901775727184994,0.17312091927643827,NaN,0.31862584486954776,0.25487064197338666
1.001,-0.75,8,1.65,0,0.06523437500000001,0.009954545876769406,5.779411475900386e-5,0.16297669791456532,NaN,0.3025308414926839,0.24358998040647306
1.001,-0.75,2,1.95,1,0.021899414062500004,0.03616916794507114,0.08049003035054615,0.17887179788723187,NaN,0.22925677445866383,0.22404538780711392
1.001,-0.75,1,1.8,2,0.018750000000000003,0.09877835928451621,0.3068070363755875,0.1757561018754065,NaN,0.39131554301411037,0.6065183211712012
1.001,-0.75,5,1.6,0,0.056237792968750006,0.009894635062682764,0.00012230956912724283,0.1692132532647455,NaN,0.3565111592163065,0.371899096343095
1.001,-0.75,3,1.95,0,0.03125,0.07581349097465988,0.0905419021788492,0.1655116531693384,NaN,0.26170646875733683,0.2879858019057962
1.001,-0.75,5,1.65,0,0.047265625,0.06535172429143904,0.08962493905777127,0.14533870580108552,NaN,0.30661444865422716,0.26892754979854344
1.001,-0.75,8,1.45,0,0.06601333618164062,0.03100715000736755,0.04964129362365278,0.16975205761079287,NaN,0.4576778183314352,0.5492727137320641
1.001,-0.75,4,1.65,0,0.05932464599609375,0.009539476895494992,0.0005283909335913232,0.16157083693968874,NaN,0.39895163737292355,0.507606707248763
1.001,-0.75,1,1.6,0,0.03955078125000001,0.009991100680673892,1.1549993381222906e-5,0.16590177586582525,NaN,0.2780118225807409,0.24515331238922555
1.001,-0.75,1,1.6,1,0.04037742614746095,0.009737666533407314,0.00030954976201154414,0.15771964415030854,NaN,0.38768258437247627,0.5562476686425439
1.001,-0.75,1,1.55,0,0.03203125,0.012155566640000288,0.0030465699691799636,0.12752790972798325,NaN,0.39818448864938744,0.644345990128866
1.001,-0.75,1,1.8,0,0.059375,0.017246187529575605,0.014492241449365496,0.16787243396557297,NaN,0.3957652882786852,0.5703851693812624
1.001,-0.75,5,1.8,1,0.037500000000000006,0.015050219447988256,0.006246105061622438,0.1681085837221265,NaN,0.25347422087894694,0.24098738491759075
1.001,-0.75,1,2.05,0,0.0234375,0.09729975062005927,0.10434383388499145,0.1525126460118648,NaN,0.1788296272742757,0.18478073979679005
1.001,-0.75,1,1.9,0,0.043750000000000004,0.009678110487432537,0.00048387901068008805,0.16308218350695503,NaN,0.32451124367419304,0.5208141389620796
1.001,-0.75,1,2.05,0,0.043750000000000004,0.04603181361512633,0.050177931928674084,0.1466184271635099,NaN,0.3343501258685833,0.5614895275702223
1.001,-0.75,1,1.55,0,0.0546875,0.024009893770535827,0.04021112756525348,0.16766788245439432,NaN,0.4531910666719091,0.5428152635483482
1.001,-0.75,7,1.65,0,0.03354492187500001,0.009878691464114877,0.00014880443431559504,0.16179282969756606,NaN,0.3752942361716689,0.5078811519423632
1.001,-0.75,1,1.7,0,0.04296875,0.009886218538732203,0.00016189041011445513,0.16249607379143136,NaN,0.3301834785073873,0.3953243883235304
2.001,-0.75,6,2.0,2,0.04034080505371095,0.009833413697928067,0.00020218357422721492,0.20256612892065207,NaN,0.2503164119325742,0.22082911584314546
2.001,-0.75,1,1.6,0,0.030859375,0.009802485138995471,0.00023867303896425704,0.15491422825136392,NaN,0.39098838619134835,0.5386068416311405
2.001,-0.75,1,1.85,3,0.037890625000000004,0.009975157038470512,2.8431098478573386e-5,0.145587824259982,NaN,0.3092113341405718,0.2728615827758636
2.001,-0.75,6,1.65,1,0.04215850830078125,0.0681804918349382,0.2611630023813733,0.16826959523259452,NaN,0.3424469655033708,0.36520240666467685
2.001,-0.75,3,1.95,1,0.035507202148437514,0.008922088132192274,0.001405517925552197,0.17362283230780598,NaN,0.23842675135988034,0.26320232241717284
2.001,-0.75,1,2.0,2,0.0484375,0.009906921062212314,0.00010335770091538736,0.17795142409462208,NaN,0.2742076204350566,0.24480290238404956
2.001,-0.75,4,1.85,2,0.0439453125,0.03543876021706231,0.03401286097934577,0.1514919221575983,NaN,0.35809308223969827,0.5759047669116164
2.001,-0.75,1,2.05,0,0.049609375000000004,0.055656531922203344,0.08208445566065287,0.15806720123266185,NaN,0.3739672919251627,0.5574382828492789
2.001,-0.75,1,2.3,4,0.0251953125,0.1460801055325636,0.4187902550028662,0.1698988305008262,NaN,0.2041146619875195,0.19728434576617981
2.001,-0.75,1,1.4,1,0.04951171875,0.015804313942531463,0.012657943103572628,0.15384600084300956,NaN,0.5108219566219291,0.6220720846648633
2.001,-0.75,7,1.7,0,0.03906250000000001,0.012242166948540948,0.0041063273693559945,0.16586699808123478,NaN,0.3399449744365669,0.38219054482637455
2.001,-0.75,7,1.95,3,0.03544845581054688,0.19417914715115167,0.41450792159399,0.1600825268909505,NaN,0.28725353960082856,0.37541655662741735
2.001,-0.75,1,1.55,0,0.0431640625,0.009887974274860257,0.00011648330589556058,0.1651501905240373,NaN,0.26931876071149174,0.2403193209170672
2.001,-0.75,5,1.85,1,0.05712890625000001,0.009784487037925413,0.0002489419362172759,0.17546108822465575,NaN,0.298005916757698,0.25754892307713706
2.001,-0.75,4,1.85,2,0.026562500000000003,0.010213357878615907,0.00031619756438084837,0.16692193520256887,NaN,0.32275289328291484,0.4121494185320816
2.001,-0.75,2,2.0,2,0.04429397583007813,0.009929827026713568,0.00010629907569933723,0.18189027098127242,NaN,0.31043892105433174,0.3727741828633191
2.001,-0.75,1,1.85,1,0.026531982421875003,0.00989935263435209,0.00013594594953129973,0.17735858662209214,NaN,0.22485054379082686,0.21521588235223982
2.001,-0.75,1,1.7,0,0.04457550048828125,0.009626042373085432,0.000474937189497693,0.17937083137742793,NaN,0.32886532138182833,0.34745995755567866
2.001,-0.75,1,1.85,2,0.025781250000000002,0.00999129425459679,1.039339283115489e-5,0.16787484813017098,NaN,0.26963108394108776,0.27461781838521415
2.001,-0.75,5,1.9,2,0.04062500000000001,0.009860930806921518,0.00015446310666506212,0.1759473855163268,NaN,0.37377490349438236,0.5430774071653732
2.001,-0.75,7,2.05,0,0.026959991455078127,0.024318871263450975,0.024356915505384102,0.16803334435052483,NaN,0.24690278639709268,0.26681109852694135
2.001,-0.75,5,1.55,2,0.028125,0.04753094927206719,0.1100801325648503,0.1520507105595324,NaN,0.37344796975871686,0.45162136024896526
2.001,-0.75,1,1.95,1,0.0484466552734375,0.022224422319578174,0.03510598273236838,0.18395492286046486,NaN,0.26820566552069275,0.25170066086410636
2.001,-0.75,1,2.0,0,0.04160156250000001,0.0203542094353932,0.046393730391263294,0.16269770702301392,NaN,0.22993477966179485,0.2281063971972927
2.001,-0.75,4,1.85,0,0.026562500000000003,0.026546115626058152,0.026126955396231152,0.17668856666361152,NaN,0.2556340840171528,0.2549053681323841
2.001,-0.75,1,1.9,1,0.03378906250000001,0.009929094832884322,8.339569231753138e-5,0.18047740680213012,NaN,0.27359615094077033,0.2536852533983482
2.001,-0.75,12,1.85,4,0.053515625000000004,0.013310886315304268,0.0064488446835168824,0.16767193509968406,NaN,0.31524454701939175,0.40010894000817865
2.001,-0.75,1,1.95,0,0.03671875000000001,0.009933459272343787,0.00011401695902061044,0.15743798280512677,NaN,0.3398267713432983,0.5535174804977825
2.001,-0.75,6,1.65,0,0.05,0.05048224813692148,0.0777116978998964,0.17734838418051121,NaN,0.4571085965235978,0.5561188049005505
2.001,-0.75,1,1.65,0,0.04453506469726563,0.03355390089811651,0.039427869761159785,0.17244811201366397,NaN,0.31972328780959197,0.2923496380642673
2.001,-0.75,5,1.9,1,0.03232421875,0.06168595675838577,0.07791384791645069,0.17632779423567413,NaN,0.26790869239474147,0.2753839941746642
2.001,-0.75,1,1.85,1,0.04023208618164063,0.00955650048007588,0.0005746063717484817,0.16301496326239523,NaN,0.39600617807797517,0.5712815420497758
2.001,-0.75,3,1.9,1,0.0171875,0.022621803986114335,0.018499161083907926,0.16142790957517694,NaN,0.3550250953018815,0.5652139600606967
2.001,-0.75,1,1.6,0,0.0484375,0.04362113583166052,0.056586846505080224,0.15199313769975983,NaN,0.3050523595366988,0.38295726706882527
2.001,-0.75,5,1.55,0,0.053118896484375004,0.00997832492621511,2.5413532489590028e-5,0.1682655805866942,NaN,0.4445650192897922,0.6143807733873035
2.001,-0.75,1,2.05,2,0.026171875000000004,0.04671392061358482,0.16430702316097287,0.17102158312959553,NaN,0.2644108839916651,0.2897433888949842
2.001,-0.75,5,1.6,1,0.053656387329101565,0.00988717936812161,0.0001432432365955442,0.13968096367218658,NaN,0.4299333484373464,0.6214958060127312
2.001,-0.75,1,1.75,1,0.048046875,0.02747265700129345,0.07864279701922605,0.16514580441125667,NaN,0.2512818017963765,0.23289082709344905
3.001,-0.75,5,2.1,0,0.03226776123046875,0.21359584676840063,0.26112355560956524,0.17801340690418208,NaN,0.22813824760713586,0.23661329563393096
3.001,-0.75,1,2.55,2,0.027392578125,0.009714188040482939,0.00044424689030039073,0.20903167138957213,NaN,0.2088059201539448,0.23266993502334435
3.001,-0.75,1,2.1,2,0.0190185546875,0.009520329095328104,0.0006034832212886858,0.18134927896473477,NaN,0.24354849807774892,0.26288279750500887
3.001,-0.75,1,1.95,2,0.04609375,0.009833179038782466,0.0001875657408174869,0.20099432179890236,NaN,0.34669280253972523,0.5443870592299144
3.001,-0.75,1,2.0,0,0.028144073486328126,0.1272046248977486,0.15239874982877907,0.1627555940958184,NaN,0.30457059194020275,0.40941782931733395
3.001,-0.75,1,1.8,2,0.053125000000000006,0.012787342625527446,0.012877471191624896,0.20337758202426162,NaN,0.3163304960924134,0.28032172940827604
3.001,-0.75,1,2.0,1,0.02369537353515625,0.18484526102304294,0.22425368784469127,0.16946331265464942,NaN,0.31661955487324533,0.5628698345144179
3.001,-0.75,1,1.95,3,0.03037109375,0.009464400658217503,0.0006487751560082938,0.17206924743778582,NaN,0.19396245461181988,0.17879643909943266
3.001,-0.75,1,2.0,0,0.025506591796875,0.009925609590679339,0.00011141139305291982,0.1763754845650592,NaN,0.2441358125751789,0.2435824707856033
3.001,-0.75,1,1.9,0,0.03418235778808593,0.036290890831140406,0.03619846382737834,0.15556347879829296,NaN,0.23248645659166245,0.26453059584479127
3.001,-0.75,1,1.8,1,0.04135437011718751,0.009825200847319328,0.00020989355374009306,0.18902415939174025,NaN,0.3887871001374549,0.5354647003958851
3.001,-0.75,1,1.9,2,0.028897094726562503,0.011413145428564631,0.007077389785329676,0.16432991372850694,NaN,0.2831857094046816,0.28470679261889587
3.001,-0.75,7,2.0,1,0.028662109375,0.022017418168932885,0.056370053623545066,0.17196167519035832,NaN,0.23557489563789344,0.22133885942568626
3.001,-0.75,1,1.6,1,0.04492187500000001,0.009582040212759609,0.0005088323348817955,0.16513712863488952,NaN,0.429672103541895,0.5685434860885933
3.001,-0.75,1,2.0,0,0.031317138671875,0.009806327655649844,0.000265297810442807,0.16652835246235462,NaN,0.2631884101351944,0.2766835585188972
3.001,-0.75,1,1.95,0,0.021875000000000002,0.009956373494079258,6.296036172982648e-5,0.17473183992698565,NaN,0.22606747734547006,0.23048896937334737
3.001,-0.75,1,2.05,0,0.02060546875,0.04779353877682595,0.050576741197607834,0.17680341851199843,NaN,0.2333893713707967,0.23610522728444577
3.001,-0.75,1,2.0,1,0.03906250000000001,0.017399137021472003,0.011792055226761277,0.17953762513109042,NaN,0.3809100908720321,0.5788629829590078
3.001,-0.75,1,2.05,1,0.057025146484375004,0.07541687828357076,0.21829118128928057,0.19032545073148224,NaN,0.2922475706273231,0.26880260156989894
3.001,-0.75,2,1.45,0,0.038476562500000006,0.00970588470102206,0.0003637590088619534,0.15414173506627368,NaN,0.4763683259575453,0.5854437690264795
3.001,-0.75,1,1.8,2,0.03710937500000001,0.026825945843644717,0.026907095121371433,0.18152188756893223,NaN,0.3001635994209703,0.27263644240771295
3.001,-0.75,7,1.75,3,0.04062500000000001,0.056354696844701735,0.08069532158116552,0.18829318536630488,NaN,0.36011285786247904,0.394757027668713
3.001,-0.75,5,2.0,1,0.023724365234374996,0.009618116265969342,0.000562595710625187,0.16284216902859877,NaN,0.29426782262127194,0.36268161774198376
3.001,-0.75,1,2.05,1,0.043750000000000004,0.009985424563313968,1.8908017583440986e-5,0.2013272156908172,NaN,0.2505893644474594,0.2288532630796944
3.001,-0.75,5,1.75,0,0.051562500000000004,0.009997573390998526,3.289158279972063e-6,0.17810480005085244,NaN,0.3118231474630476,0.3736102380532499
3.001,-0.75,2,1.7,0,0.041796875000000004,0.009852005062005838,0.0002026971489108793,0.17198699448860472,NaN,0.33609288346521377,0.3903151848752624
3.001,-0.75,1,1.7,2,0.0236907958984375,0.009254106617607763,0.0007871377351629553,0.1839516112682391,NaN,0.2852581505428359,0.2872306552666417
3.001,-0.75,5,1.7,1,0.03861236572265626,0.015539940262504793,0.028246425876920386,0.1470013530224945,NaN,0.3925956696678702,0.5211984483372838
3.001,-0.75,6,2.2,4,0.043750000000000004,0.009848301706867197,0.0001845787286338849,0.205523011731799,NaN,0.2141555147567331,0.22882433478680275
3.001,-0.75,1,1.75,1,0.03638229370117188,0.0941167022945549,0.15064952392546685,0.15415978665154942,NaN,0.39281869418983434,0.5759196565317656
1.001,0.0,1,2.05,0,0.00859375,0.017786789903525398,0.012009806096497037,0.15484939565368666,NaN,0.2409565964960214,0.24795970949838084
1.001,0.0,1,1.8,0,0.03203125,0.013823763454153657,0.01755605663171859,0.14911082733177441,NaN,0.3938651695658817,0.6228635718931453
1.001,0.0,1,1.65,0,0.05546875,0.015125661412343816,0.008787268731931006,0.15534620772304525,NaN,0.32338402307963593,0.3950668046290974
1.001,0.0,4,1.65,1,0.06484375,0.009817453647508809,0.00023221559357527216,0.16362027537208929,NaN,0.4587566319954536,0.5983994561302399
1.001,0.0,1,1.9,0,0.013281250000000001,0.010044994637504322,0.0010918127473167844,0.15436735158103132,NaN,0.31918909632120823,0.5326618347444029
1.001,0.0,1,1.75,0,0.06014709472656249,0.009842314717567899,0.00019214515318557754,0.14829072068847793,NaN,0.3789005593545055,0.5355074631039701
1.001,0.0,1,1.55,2,0.070703125,0.009977443796517018,2.498540567594446e-5,0.17519638357817205,NaN,0.5024332370958792,0.6052688392706157
1.001,0.0,1,1.6,0,0.04296875,0.012272831105961255,0.004097353834674898,0.1430126693414734,NaN,0.4104271288254201,0.6196621709145727
1.001,0.0,1,1.85,0,0.03203125,0.02025038179553164,0.019946336483473208,0.17097449331073364,NaN,0.3941438964112197,0.5583604537685344
1.001,0.0,1,1.85,1,0.03125,0.03053131093037901,0.03402461239724662,0.16721973647129473,NaN,0.30451352122774367,0.28524084240696274
1.001,0.0,1,1.6,0,0.03046875,0.027419338002473342,0.033732601363996556,0.17031672837267742,NaN,0.2917522287688251,0.26503706451944137
1.001,0.0,3,1.75,0,0.053125000000000006,0.009924085004054568,0.0001002857702752646,0.1514357252966652,NaN,0.3882956911732387,0.5572464061961101
1.001,0.0,6,2.05,2,0.03886718750000001,0.009994441890083652,7.165786620610058e-6,0.17144744420432756,NaN,0.29682008175956565,0.30470712079784745
1.001,0.0,1,1.9,1,0.03377952575683594,0.009839237949514218,0.00019635065218421568,0.16880960853000967,NaN,0.27126953384172003,0.25385569851664297
1.001,0.0,1,1.75,1,0.03748779296875,0.009934994831456776,8.688867044581743e-5,0.17845398819531566,NaN,0.31481262332182747,0.36457694919686345
1.001,0.0,6,1.4,0,0.059765624999999996,0.0098824976966338,0.00015357362325300433,0.14800863906739897,NaN,0.44891887356093,0.6139221377342504
1.001,0.0,1,1.5,0,0.0625,0.009895624001902314,0.00011598037033906577,0.15700359106185666,NaN,0.37922505786613164,0.5356681355649394
1.001,0.0,6,1.85,2,0.053515625000000004,0.01513470140335894,0.006787878423160062,0.1509671887268754,NaN,0.4633714514714625,0.6433122051675564
1.001,0.0,1,1.85,1,0.03125,0.07805919216159259,0.1489813083545439,0.15777993410905886,NaN,0.3225377406835911,0.39766922588336556
1.001,0.0,1,1.95,0,0.018750000000000003,0.056244774963916035,0.17711081714286048,0.152069113738929,NaN,0.3301094209227594,0.4761324831790482
1.001,0.0,3,1.65,0,0.02890625,0.009967206295688147,4.0751870117705125e-5,0.16532028582690186,NaN,0.27840275399166586,0.25213859452520976
1.001,0.0,2,1.5,0,0.034375,0.009975081836163715,3.0672558221910076e-5,0.14886412673281818,NaN,0.2764791614309977,0.27850479275160994
1.001,0.0,4,2.0,2,0.0421875,0.02959634441709887,0.027198272778542112,0.1553088259768684,NaN,0.30573216173895834,0.353946252881395
1.001,0.0,1,2.0,0,0.025585937500000003,0.009937779590853119,0.00010338398437454574,0.13813360553351742,NaN,0.34241711336901637,0.5631728216133403
1.001,0.0,6,1.65,0,0.0625,0.009850282895803673,0.00017529911367057042,0.17160770320960586,NaN,0.4698161950671523,0.5956428429371188
1.001,0.0,2,1.9,1,0.046875,0.02421264031430319,0.022213869026151755,0.17524890011213748,NaN,0.3063272004615637,0.27162295558429667
1.001,0.0,1,1.8,0,0.051562500000000004,0.02549083149996,0.02476848355004769,0.15184463454913863,NaN,0.40371976678681837,0.5757412817612474
1.001,0.0,1,1.65,0,0.050390625,0.025715002646826347,0.03383287424492644,0.17233891387965217,NaN,0.3418623778977099,0.2558152640949758
1.001,0.0,4,1.75,1,0.04062500000000001,0.04083047215150802,0.043054979106720924,0.15887847997542867,NaN,0.4395659578318116,0.5924340710111926
1.001,0.0,1,1.8,1,0.04941406250000001,0.028193364140016414,0.025511213871460957,0.15611119976422158,NaN,0.33818802501416123,0.41793467514375027
1.001,0.0,1,1.65,0,0.061328125,0.013083820646742827,0.006483386381105473,0.1552590397519835,NaN,0.33756198431982015,0.3048033419064122
1.001,0.0,1,1.9,1,0.069921875,0.009917339463557629,9.810572980213354e-5,0.15774888569300824,NaN,0.29190539090946743,0.25677893016958236
1.001,0.0,1,1.5,0,0.03671875000000001,0.009898873356025559,0.00011511500105729618,0.16276441833629077,NaN,0.3358243656969452,0.3697332733945129
1.001,0.0,1,1.45,0,0.051562500000000004,0.01798268542342409,0.01913748283842931,0.15508024463725176,NaN,0.2808463741379514,0.2275347128850606
1.001,0.0,6,1.65,1,0.0341796875,0.009905190049874623,0.00011655532253477792,0.14246023525627322,NaN,0.41895578874029865,0.6277111190647309
1.001,0.0,1,1.9,1,0.047357177734375,0.009483401629240518,0.0006325090070311741,0.1592721767274109,NaN,0.3902282864473231,0.5670131473721242
1.001,0.0,1,2.05,1,0.037493896484375004,0.05758686314132927,0.21451244287566,0.1712461680900971,NaN,0.2540310826268493,0.24725939691735516
1.001,0.0,1,1.7,1,0.043743896484375,0.009421474331396998,0.0011642779859598648,0.1761349119591378,NaN,0.31587537624734663,0.33222090654212016
1.001,0.0,1,1.3,0,0.051660156250000006,0.009873466837411124,0.00013537330984889024,0.165391991844557,NaN,0.42002599752021846,0.42002921913005914
1.001,0.0,1,2.15,0,0.017968750000000002,0.009976249354094318,4.081402938703086e-5,0.16161180251567098,NaN,0.3348147175345575,0.561521991947852
1.001,0.0,4,1.5,1,0.035937500000000004,0.016283273509469422,0.028625175432900635,0.16290427513013375,NaN,0.4829850547871845,0.6125157164709417
1.001,0.0,1,1.85,2,0.021875000000000002,0.059727023117414145,0.15961200584526536,0.1569548036117082,NaN,0.3458371823385851,0.413974500539402
1.001,0.0,1,1.6,0,0.05078125,0.02501377420260185,0.024551515820507724,0.17033220223128473,NaN,0.3269912215834425,0.3778780327971516
1.001,0.0,1,1.55,0,0.05273437500000001,0.020716978076298624,0.02668529279529881,0.15107454319140823,NaN,0.42688897596590064,0.4092604365628686
1.001,0.0,1,1.8,0,0.03886260986328126,0.03929730744383543,0.04478325850293527,0.18047031093590807,NaN,0.2758924649756122,0.2569053639791736
1.001,0.0,1,1.85,0,0.056054687500000006,0.009869909095028509,0.00018393859621494024,0.16407679898488278,NaN,0.37516547994963273,0.5478819599153824
1.001,0.0,5,1.9,1,0.0427734375,0.009807994200147711,0.00022459322265960525,0.17371066279380168,NaN,0.2504592146137354,0.23260690549479607
1.001,0.0,1,2.25,0,0.027734375,0.01892315490406738,0.012881006203695398,0.1781452420501161,NaN,0.2463772181740084,0.24674561796299987
1.001,0.0,5,1.85,1,0.041406250000000006,0.020560921384508064,0.01496198887455993,0.16011507683512963,NaN,0.41545500924233786,0.6267265194610366
1.001,0.0,6,1.8,1,0.034375,0.009910057621241438,0.00012274531891472292,0.14696324149911258,NaN,0.3039885695080202,0.3942383383809304
2.001,0.0,1,1.65,0,0.03749694824218751,0.009977322726016301,2.6974422107217987e-5,0.1662793938963021,NaN,0.2987777399631173,0.2710714819681214
2.001,0.0,6,2.05,1,0.02738037109375,0.06980587215597238,0.08642284626905572,0.18522915053251815,NaN,0.23742908295087117,0.21138146781913528
2.001,0.0,1,1.85,0,0.02431640625,0.009968091353909006,4.449049374300628e-5,0.16819374237361112,NaN,0.20924207513171003,0.21237129236898547
2.001,0.0,1,2.05,1,0.04648284912109375,0.08735053745056083,0.17588671188917063,0.1796998293462257,NaN,0.27104933892839467,0.24125775304483887
2.001,0.0,1,1.65,2,0.03984375000000001,0.018201595160790666,0.020864663984230192,0.15240746397835636,NaN,0.4209465746284063,0.6339504607903608
2.001,0.0,3,1.75,1,0.04765625,0.00983187305672267,0.00020217841235686435,0.16125655927056742,NaN,0.32709896702182356,0.2861201793945219
2.001,0.0,1,1.55,0,0.0505859375,0.00994493447638287,7.7223152402069e-5,0.1455058802877313,NaN,0.29539673896695856,0.3866268664315192
2.001,0.0,5,1.65,1,0.041406250000000006,0.009713459803495545,0.0003171514797958267,0.17489095075245578,NaN,0.286526375514005,0.23113337693799463
2.001,0.0,5,1.95,1,0.0329345703125,0.1643740823165016,0.26047817183559463,0.17024886179069754,NaN,0.28317667089384424,0.26353681374034793
2.001,0.0,3,1.9,0,0.00478515625,0.04120022259543053,0.09772066592761644,0.15237082845381072,NaN,0.41311714908559605,0.6769208692793047
2.001,0.0,3,1.9,0,0.026171875000000004,0.023860948652001016,0.019152917333434622,0.1583198076107971,NaN,0.255114018560055,0.27734292971899654
2.001,0.0,6,1.8,1,0.00859375,0.18871573440913586,0.4023918309480854,0.1714425136051469,NaN,0.36331748122164237,0.40816688884400787
