σ,σ_ss,n_default,degree,interm,eq_r_l,mean_liq,mean_ib_share,mean_eq_req,mean_n_share
1.001,0.0,1,1.25,0,0.08701171875000002,0.06611840459890642,0.11759843858106163,0.14953859579325632,0.5890094933446861
1.001,0.0,1,1.15,0,0.07890625000000001,0.05946179881242643,0.1192741325509244,0.13667984103515632,0.6488714470640397
1.001,0.0,1,1.05,0,0.09824218750000001,0.05857568846960579,0.13142618198581654,0.1484517029780047,0.48926262475950244
1.001,0.0,2,1.2,0,0.07187500000000001,0.08065326776631081,0.12576932079139375,0.13578134121412613,0.6188376593995127
1.001,0.0,1,1.2,0,0.07351226806640626,0.08326069569474745,0.12216116383214808,0.16766677232949329,0.5644524774275496
1.001,0.0,4,1.25,0,0.09999389648437501,0.05339070400289151,0.1398889342670555,0.10574896847805866,0.562025312581491
1.001,0.0,1,1.25,1,0.09765625,0.059233241276512305,0.12634901470187251,0.1367724075357541,0.5993551504539927
1.001,0.0,1,1.2,0,0.07968750000000002,0.07722756389837888,0.12962319087024596,0.14448076867211052,0.5313979381098168
1.001,0.0,2,1.25,1,0.08222656250000002,0.058684206498729484,0.1305459109440378,0.14341962986174736,0.5911141939728748
1.001,0.0,2,1.4,1,0.07740478515625002,0.08309361116849269,0.14325541444270948,0.13527392315401016,0.5715204340873967
1.001,0.0,1,1.35,0,0.09101562500000002,0.06061611818960464,0.14199546222827497,0.11428583186244631,0.5995063301667245
1.001,0.0,1,1.25,0,0.09999923706054688,0.0410645480904102,0.13113237005373432,0.08401043702987551,0.5888303326218007
1.001,0.0,4,1.15,0,0.09998779296875,0.0464183290774027,0.12411555672531029,0.12060877751374391,0.5323779076712853
1.001,0.0,4,1.05,0,0.09843750000000001,0.05856757615088594,0.13202963217977007,0.14012154997525234,0.49252950005013296
1.001,0.0,3,1.35,1,0.08984375000000001,0.07822179149626796,0.13019461519199915,0.12306124139730805,0.5899233567672129
1.001,0.0,1,1.2,0,0.08515625,0.06923434798008418,0.12979922307583372,0.14082606412065363,0.5511369014286334
1.001,0.0,5,1.0,0,0.07021484375,0.07319313933781951,0.1132255028668735,0.16492607274032717,0.5853128151596825
1.001,0.0,1,1.15,0,0.09609375,0.06526160616605632,0.13460440956425135,0.13614726878461597,0.5682694906405595
1.001,0.0,1,1.1,1,0.098046875,0.07121083305623208,0.12808059040550918,0.1567065176302823,0.4426493719701501
1.001,0.0,1,1.35,0,0.08144531250000002,0.09407658396151775,0.1236907128171681,0.11349346495929842,0.6696813943839348
1.001,0.0,2,1.45,1,0.0765625,0.08942657313006044,0.13735714064257723,0.12039875730964433,0.6087060297989559
1.001,0.0,3,1.2,0,0.0765625,0.08130757794656128,0.1147528250460334,0.1643253609862624,0.5856361450927612
1.001,0.0,3,1.2,0,0.07561035156250001,0.15627916788145968,0.1286384431822114,0.11751909584607154,0.6704914345700199
1.001,0.0,1,1.25,0,0.07265625,0.05863454424536343,0.12332190685557254,0.11732379379731603,0.6033084122820337
1.001,0.0,1,1.1,0,0.08750000000000001,0.07572997706547167,0.12944758002688492,0.13542181552766203,0.5930540800192065
1.001,0.0,1,1.3,0,0.09140625000000001,0.07736119388414228,0.14534328300362437,0.12125508116077659,0.5812840787447487
1.001,0.0,1,1.0,0,0.082421875,0.05926830905867529,0.101646412947068,0.17512125532536843,0.5952435159980902
1.001,0.0,4,1.2,0,0.093359375,0.06242226750353523,0.12961249885681517,0.15141728479637015,0.53512509662666
1.001,0.0,3,1.25,0,0.09140625000000001,0.05848663848767871,0.12146512397503001,0.14142890053699264,0.6333256148634338
1.001,0.0,1,1.25,0,0.06875,0.09145012113981707,0.12191659981665658,0.13122489404071241,0.6686848551612835
1.001,0.0,2,1.05,0,0.0953125,0.07232557844630824,0.1248809742134847,0.1681338918722397,0.5623290381856632
1.001,0.0,4,1.2,0,0.0765625,0.0782747060852825,0.13576561339022908,0.1406497626886985,0.5698276430858071
1.001,0.0,1,1.3,1,0.0859375,0.0751598241768287,0.13384085939134782,0.15000922586014176,0.5703677273752186
1.001,0.0,5,1.15,0,0.07011642456054687,0.0698667395185458,0.11259247035804626,0.14960555852383545,0.6273715538225916
2.001,0.0,5,1.2,1,0.09980392456054688,0.05836443684867676,0.13971337909774725,0.13376794360867922,0.4944651453015895
2.001,0.0,2,1.05,0,0.0703125,0.07674965655387023,0.10269395555740206,0.14631087152924313,0.6725781507095634
2.001,0.0,1,1.3,0,0.06591796875,0.09023840950809228,0.11774783410705306,0.1429144745234809,0.6762523595959258
2.001,0.0,1,1.15,1,0.08964843750000001,0.07423185596322,0.11888962500477326,0.17220991512587683,0.4704765662569506
2.001,0.0,2,1.15,0,0.07333984375000002,0.09156722103317919,0.11118676066519884,0.15799566089446218,0.5924315658548005
2.001,0.0,1,1.05,0,0.07578125000000001,0.06232311600294262,0.11595998929815397,0.16468859593929577,0.5533057314488807
2.001,0.0,3,1.35,3,0.07500000000000001,0.0857219934698416,0.13282685102685277,0.1390550957459748,0.5423722454039192
2.001,0.0,1,1.25,0,0.07353515625000001,0.09701355894678412,0.10732830229776275,0.15476465764112984,0.6209044559410196
2.001,0.0,5,1.2,0,0.08691406250000001,0.06805659028971267,0.14185285647168663,0.11913171372988059,0.5916204919721809
2.001,0.0,1,1.1,0,0.08056640625000003,0.09188979315596443,0.12705168984346202,0.13222674714316107,0.6087309316832719
2.001,0.0,1,1.2,1,0.094140625,0.06886830060755696,0.13227324941990543,0.14285054027565464,0.515584995717251
2.001,0.0,1,1.3,1,0.0640625,0.18520225763410386,0.12109747155738655,0.11921102739382458,0.6194059308715594
2.001,0.0,1,1.25,1,0.07187500000000001,0.10665851587266229,0.09581241631304087,0.11494059569729442,0.7418125092350961
2.001,0.0,1,1.1,0,0.0943359375,0.0747845234055742,0.13820596359860904,0.1445646055065091,0.49228807616880266
2.001,0.0,4,1.3,0,0.07304687500000001,0.14680265618937366,0.13025824990201426,0.12886326531347228,0.6258772529684504
2.001,0.0,3,1.15,0,0.0609375,0.07599807347978679,0.10748379501860827,0.15182900223395263,0.6208900108317787
2.001,0.0,1,1.25,1,0.07734375000000002,0.07038008332423946,0.11949823332886374,0.12106364092638418,0.5800238699650642
2.001,0.0,5,1.25,1,0.09453125,0.06212440208297931,0.1251595408482421,0.14041185471592738,0.5632809717433751
2.001,0.0,1,1.3,0,0.07111816406250002,0.11468715739958099,0.11880910890418477,0.137749530557713,0.6929836844880637
2.001,0.0,1,1.1,0,0.09257812500000001,0.09424023072833157,0.12761731191957565,0.1623062604150841,0.5031797367220354
2.001,0.0,2,1.35,0,0.0859375,0.0870989167528685,0.12924726096842304,0.12254831294120058,0.6415624807935598
2.001,0.0,2,1.25,0,0.091796875,0.05921348325247218,0.14000399818639717,0.11368395432170372,0.6350046503030151
2.001,0.0,1,1.15,0,0.08046875000000002,0.08677253502257812,0.10575902644816713,0.15191853774170194,0.6318076023620811
2.001,0.0,1,1.1,0,0.08325195312500001,0.0691567910767312,0.11716427200790842,0.151585954061153,0.5687974558835396
2.001,0.0,5,1.4,1,0.08828125,0.06826551286844373,0.1385700230757493,0.12199288477386891,0.5570216695512717
2.001,0.0,2,1.1,0,0.08085937500000001,0.08686399647679574,0.12035765107609173,0.13233047612665283,0.6328681956421022
2.001,0.0,1,1.15,0,0.065625,0.06226940727487286,0.1294154288862299,0.12163671686624009,0.617795089284482
2.001,0.0,1,1.15,0,0.074609375,0.07813351515174621,0.10209476658645769,0.136741368163744,0.7169787872222756
2.001,0.0,1,1.2,0,0.08750000000000001,0.06936337328143938,0.14027036503103782,0.12984715667025043,0.5715785676335339
2.001,0.0,1,1.2,0,0.08940429687500002,0.0835266549029797,0.12432647799011878,0.15571061180367443,0.48537171579934285
2.001,0.0,2,1.25,1,0.084375,0.09638970256267895,0.12897662946685742,0.1632768568328466,0.5700689344315883
2.001,0.0,3,1.1,1,0.0683349609375,0.0700903459304002,0.10458183245833015,0.15626245816196538,0.6003856652411816
2.001,0.0,2,1.25,0,0.07500000000000001,0.1265867579483376,0.14485386619961593,0.12317191021620663,0.5125628248154375
2.001,0.0,1,1.0,0,0.069921875,0.05879612357256766,0.10997274706917559,0.18213546742209474,0.4983603271740977
2.001,0.0,1,1.1,1,0.0663818359375,0.10802740694569937,0.10488114411391423,0.14596456378695943,0.6854454026543755
2.001,0.0,3,1.3,2,0.06875,0.10139395560543814,0.12279240085905417,0.13205510938598233,0.7076881914154523
2.001,0.0,5,1.2,2,0.07578125000000001,0.09788287716030335,0.10987341809143797,0.1186668689880747,0.6427619887905097
2.001,0.0,1,1.15,0,0.07512207031250001,0.07850628604959042,0.129370555045616,0.13953302539067547,0.6384787133594354
2.001,0.0,3,1.05,0,0.07812500000000001,0.06642300716703463,0.11333233932319775,0.14078195537345764,0.6092247468676659
2.001,0.0,5,1.3,0,0.08652343750000001,0.07547720668429858,0.132578812920286,0.11644241822101473,0.6607739248985565
2.001,0.0,1,1.2,0,0.07890625000000001,0.0807471546865441,0.11857773359536991,0.1289708467729384,0.64661405740489
2.001,0.0,4,1.25,0,0.083984375,0.0586177853552346,0.14614936247863383,0.12612515959218243,0.4977168240162129
2.001,0.0,1,1.2,0,0.06328125,0.09705257294015993,0.10326069845764661,0.1084638264868251,0.7254382958605399
2.001,0.0,2,1.15,1,0.065625,0.06972613031601647,0.11885910084824454,0.13992853115984644,0.661754703521785
2.001,0.0,3,1.4,3,0.08125000000000002,0.14755043200078116,0.11806473737939738,0.14622200359075993,0.604820547598883
2.001,0.0,1,1.15,0,0.07968750000000002,0.08154434916110971,0.13234520588383936,0.13970258318601944,0.5306376616559014
2.001,0.0,2,1.15,0,0.08955078125000002,0.06894851576112765,0.11471176121100742,0.13168658871540578,0.647222198882323
2.001,0.0,1,1.1,0,0.07968750000000002,0.12177189959763257,0.10789050465576752,0.16908524135761427,0.5634048761578944
2.001,0.0,1,1.05,0,0.08757324218750001,0.08464053386459794,0.12074561005747873,0.17917178974746598,0.5065746606207604
2.001,0.0,2,1.15,0,0.087890625,0.0748100622931951,0.11675142212979792,0.14133202294423677,0.5833533920705144
2.001,0.0,1,0.95,0,0.06796875000000001,0.08895259019375693,0.08902718048087063,0.17816413739211204,0.6080129288025564
2.001,0.0,1,1.1,0,0.0625,0.08499248642203425,0.1129857575827637,0.1606811389507874,0.638444517661007
2.001,0.0,1,1.15,0,0.0820556640625,0.06468336263298258,0.12913209876689868,0.15536195355517718,0.5970442568359903
2.001,0.0,1,1.3,0,0.06953125,0.0899566290724674,0.11098023260932678,0.13383590161257203,0.6930280530468231
2.001,0.0,1,1.05,0,0.0603515625,0.08029881396013333,0.10562364522014608,0.14034465761319412,0.6370028033691836
2.001,0.0,7,1.2,1,0.082421875,0.07460453446909773,0.1287318180206908,0.1388994638504116,0.6056359338053082
2.001,0.0,1,1.1,0,0.07333984375000002,0.08364156531507291,0.10692319415557087,0.13534823534595558,0.7297012148581644
2.001,0.0,1,1.25,1,0.08906250000000002,0.12116706431587272,0.11850238585337709,0.14054888401872717,0.6339261239072755
2.001,0.0,1,1.15,1,0.099609375,0.0741905367978491,0.12519105588131327,0.16968720526928638,0.4707462927212481
2.001,0.0,1,1.3,0,0.08750000000000001,0.058930849715692915,0.13482503170943178,0.14566262927412313,0.4981329129225432
2.001,0.0,1,1.25,0,0.09677734375,0.06563132638970041,0.13210417142284492,0.12125064669778467,0.5896943004554722
2.001,0.0,2,1.15,1,0.06875,0.05889655256176518,0.11328875595923876,0.1478084652145124,0.6421669126481644
2.001,0.0,1,1.25,1,0.084375,0.07458161672866494,0.11754103336622554,0.12902897472109426,0.668478054124415
2.001,0.0,1,1.2,0,0.07304687500000001,0.09679399730248897,0.12762963577468578,0.12630634087328219,0.591061480697187
2.001,0.0,1,1.05,1,0.0921875,0.07431109614796749,0.117254381251044,0.176745523729574,0.5003348232284525
2.001,0.0,4,1.2,0,0.09140625000000001,0.05870671720741509,0.1446572635406141,0.12598184266332657,0.494139177955032
2.001,0.0,1,1.2,0,0.09843750000000001,0.05836823227251905,0.11696227556517584,0.12056966278670048,0.667115152033228
2.001,0.0,1,1.1,0,0.06757812500000002,0.07466233863160424,0.12733791064007394,0.14244297766712882,0.5340471556607364
2.001,0.0,4,1.3,0,0.087890625,0.086696080326362,0.136681577789143,0.11524506516477653,0.6128039310438685
2.001,0.0,4,1.3,1,0.07539062500000002,0.07234323767074409,0.11397820419207064,0.11264701278634301,0.6862629147932047
2.001,0.0,3,1.15,0,0.0625,0.07752974693143486,0.12212743285418017,0.11867463335962052,0.6594644963779017
2.001,0.0,3,1.25,0,0.07421875000000001,0.10980497245007999,0.1274767323172968,0.13400007771287828,0.6010187342500123
2.001,0.0,3,1.25,0,0.0999755859375,0.04879944780694356,0.1282820472096654,0.0999620491327562,0.5901891384668996
2.001,0.0,1,1.05,0,0.09697265625000001,0.06833571224591106,0.1259755955914714,0.15549555499276188,0.4413662414006829
2.001,0.0,1,1.1,1,0.07304687500000001,0.05835163417739271,0.10887444388886126,0.1568220004855345,0.5644063505187726
2.001,0.0,2,1.1,1,0.09453125,0.05913065633959634,0.11440873199035044,0.1685634991412998,0.5770258816507277
2.001,0.0,1,1.1,1,0.05780029296875,0.10787722794735925,0.1141404519423977,0.1266766441888525,0.7214576216425002
2.001,0.0,3,1.15,0,0.07402343750000001,0.080431121086077,0.122380256858059,0.13831619139670462,0.5937078526685607
2.001,0.0,4,1.25,1,0.09999389648437501,0.05129514373888553,0.1298693444950671,0.1118017429550042,0.5952125248620652
2.001,0.0,1,1.25,0,0.08125000000000002,0.08293824483965537,0.13072901885624574,0.13983689146381548,0.5525035802802541
2.001,0.0,1,1.25,0,0.06914062500000001,0.06251415867089319,0.13459685718941364,0.12058096217083336,0.6030959254719563
2.001,0.0,3,1.35,0,0.08281250000000001,0.09286731711309565,0.12779163386757358,0.12575148102217096,0.6150676546512311
2.001,0.0,1,1.35,1,0.0833984375,0.07894773880607074,0.12424302552084367,0.15326628619661567,0.5936384585136971
2.001,0.0,2,1.15,0,0.08750000000000001,0.07554578309493457,0.14287368665900926,0.134436702820144,0.4771745816021585
2.001,0.0,1,1.15,0,0.08046875000000002,0.05940993102580716,0.14411266508330436,0.1446035017280542,0.5172145434554987
2.001,0.0,1,1.35,0,0.07949218750000002,0.06566245660749699,0.15292197202022564,0.10407313939214687,0.6626947277714653
2.001,0.0,6,1.35,1,0.08828125,0.06116309959603099,0.1369539813968503,0.11988584882597748,0.5581954194043612
2.001,0.0,3,1.05,0,0.08436889648437501,0.05869985470379071,0.11101470097749223,0.16357055856407207,0.5470704721334898
2.001,0.0,1,1.25,0,0.09453125,0.0590549684383901,0.127069207051355,0.11637749740744327,0.6339193336698357
2.001,0.0,2,1.35,1,0.07265625,0.06688713940745455,0.1142275898923969,0.14300147384944478,0.6498769064500142
2.001,0.0,1,1.3,0,0.0953125,0.10870110059440426,0.13636834851531546,0.1199128889770071,0.5301448395625111
2.001,0.0,1,1.05,0,0.09999847412109375,0.05740503364125713,0.11004609583233516,0.16295259194765144,0.5251818144473114
2.001,0.0,1,1.2,1,0.08378906250000001,0.07655485284894824,0.11622985799487397,0.1296129624044185,0.6589487699835366
2.001,0.0,1,1.25,0,0.08750000000000001,0.05919468110477154,0.12134645583015335,0.12108169233006197,0.623561892464337
2.001,0.0,2,1.25,0,0.06757812500000002,0.0741848013302285,0.12185241380410186,0.10896698133985909,0.6970085578364096
2.001,0.0,1,1.05,0,0.08984375000000001,0.08821054250772477,0.12369322315308375,0.14359021970723246,0.508056333785045
2.001,0.0,5,1.15,0,0.08750000000000001,0.0790351938824253,0.11324018262063548,0.14560713740433398,0.5781936849757954
2.001,0.0,4,1.2,0,0.07929687500000002,0.06289559903728068,0.13757568521574098,0.13945655177045801,0.5550908281716599
2.001,0.0,1,1.25,0,0.09062500000000001,0.07796042688572516,0.13250773578448918,0.12418589009817968,0.564315254293483
2.001,0.0,1,1.15,0,0.09941406250000001,0.05866212402674542,0.13316172358520853,0.13696828810772924,0.5235220097266119
3.001,0.0,1,1.25,1,0.093743896484375,0.06547742928086811,0.12250556996146132,0.15236189567530378,0.5996446171418859
3.001,0.0,3,1.15,0,0.08828125,0.06721698804300374,0.12743869616077333,0.1740428919385385,0.5215586550274259
3.001,0.0,1,1.25,1,0.09999961853027345,0.07252644843212008,0.1411138100133386,0.11502190279676831,0.5708742030422544
3.001,0.0,1,1.2,1,0.07812500000000001,0.07393702245776884,0.13705323074458076,0.13513931397598217,0.5611505887729658
3.001,0.0,1,1.35,0,0.07275314331054687,0.11604623322634952,0.13767839816196656,0.11802861896313158,0.5592204762952493
3.001,0.0,2,1.0,0,0.07109375000000001,0.0756816952861614,0.11696505075622218,0.15731737446221708,0.5391605207383108
3.001,0.0,1,1.4,2,0.08371582031250002,0.07592596309701155,0.13853073842868038,0.1324129055105168,0.5551666926380753
3.001,0.0,4,1.2,0,0.0695556640625,0.08563405088148887,0.11717998650908515,0.12027531894019983,0.632129226607683
3.001,0.0,1,1.1,0,0.0765625,0.07874797371015352,0.12061730523252115,0.16872292380389253,0.45497459003532253
3.001,0.0,1,1.15,0,0.065625,0.09481928846251204,0.12476582275776885,0.15985373495971866,0.5915542997405826
3.001,0.0,2,1.15,0,0.0765625,0.0719523400022722,0.12449816861506846,0.142909628181729,0.5294487533341709
3.001,0.0,1,1.15,0,0.07382812500000002,0.09305654127474357,0.11453495299694355,0.13051968679118486,0.6839585328872336
3.001,0.0,4,1.05,0,0.083984375,0.05918346793340453,0.13434647092243104,0.17387393946825672,0.43696650590025515
3.001,0.0,1,1.2,0,0.090234375,0.08489246028532513,0.12134307666945442,0.12428482389899105,0.565072305113276
3.001,0.0,4,1.3,0,0.09843750000000001,0.09916917433580738,0.14901685365292308,0.11343495001848795,0.5951055451427825
3.001,0.0,1,1.2,0,0.07500000000000001,0.07647660022633498,0.13097206684554785,0.1279710077357914,0.5895261533255263
3.001,0.0,3,1.0,0,0.08046875000000002,0.09188053404715113,0.09690376760550623,0.1703098799483232,0.647826060972183
3.001,0.0,1,1.05,0,0.0953125,0.06314371249279238,0.12314132956750956,0.15582903450667582,0.5694511073968302
3.001,0.0,1,1.2,0,0.09843750000000001,0.06435615337087883,0.13768489685714871,0.12443329293545943,0.5416970164790613
3.001,0.0,1,1.2,0,0.08164062500000002,0.058693144593802794,0.11096809477063242,0.11633728227182669,0.6798856189383133
3.001,0.0,1,1.1,0,0.09998779296875,0.04981722333064193,0.10948610027227597,0.11811857317147297,0.6107497734676699
3.001,0.0,3,1.15,0,0.08671875000000001,0.0806491223129496,0.11156729591535337,0.14640468978986934,0.5908446520059376
3.001,0.0,3,1.4,2,0.0625,0.12380759199577188,0.12185125980634597,0.11896619465384835,0.7010075334588257
3.001,0.0,3,1.2,0,0.06328125,0.05875469702150142,0.12667705955459024,0.11571583444253593,0.6325714269882019
3.001,0.0,3,1.25,0,0.06592788696289063,0.07416973250304988,0.13483958770423082,0.1340561691541426,0.6102204541155597
3.001,0.0,3,1.3,0,0.08771972656250002,0.07378489338262854,0.14191398712869377,0.10778437484555999,0.6815654431733672
3.001,0.0,1,1.1,0,0.08281250000000001,0.06227752019518244,0.1260775294955606,0.17761719710475243,0.48799921428952187
3.001,0.0,1,1.2,0,0.064453125,0.10904879150252218,0.12239340513145484,0.12130897338146444,0.645670164189223
3.001,0.0,1,1.25,0,0.07421875000000001,0.0739792550903816,0.13098786169760585,0.11760926252067154,0.6342974047935136
3.001,0.0,1,1.25,1,0.07812500000000001,0.06828168303920559,0.12886617839772185,0.15104692491227786,0.5849673916636005
3.001,0.0,1,1.1,0,0.05546875,0.09352944302695823,0.11187100315839922,0.11224491443564902,0.7187113414585329
3.001,0.0,1,1.45,1,0.06657409667968751,0.058310089379832876,0.13894608833070352,0.1038345316242193,0.6525737432899583
3.001,0.0,1,1.3,0,0.07734375000000002,0.07743560448352964,0.12226762967139068,0.1326074508168236,0.6547091311039999
3.001,0.0,1,1.1,1,0.08328857421875001,0.07526779886111659,0.11789091085537848,0.16830407126299313,0.5244616223359141
3.001,0.0,1,1.35,0,0.08671875000000001,0.0840421678555496,0.12813448985274795,0.11851867149860747,0.5736252841507476
3.001,0.0,3,1.2,0,0.0765625,0.0583535521328997,0.12144679675378914,0.15413045477292892,0.6632939542469982
3.001,0.0,1,1.0,1,0.09990234375000001,0.06949657667204674,0.1093242263402107,0.18328492619158926,0.4630637768579461
3.001,0.0,2,1.2,0,0.06914062500000001,0.08170156577103332,0.12528676297269298,0.11206419074903866,0.7045042846378502
3.001,0.0,1,1.35,0,0.06875,0.09333995203543072,0.14556460691846637,0.11815775190830702,0.565228153390726
3.001,0.0,6,1.15,0,0.07265625,0.07624758001386564,0.11981849611043839,0.1414206108258485,0.6291962713933186
3.001,0.0,4,1.15,0,0.096875,0.05869911611889619,0.10944556242447195,0.14877495581278477,0.6201653763871613
3.001,0.0,1,1.2,1,0.06718750000000001,0.07808280350343712,0.12884060571345923,0.13115834781203206,0.5821044803601941
3.001,0.0,1,1.15,0,0.06796875000000001,0.07925070939730154,0.13269248000546194,0.12699957893627645,0.6398704133503335
3.001,0.0,1,1.15,0,0.06975097656250001,0.09036833829815027,0.1265005821121677,0.148617403474046,0.6064715739240187
3.001,0.0,2,1.25,2,0.072265625,0.08212225219343094,0.11199629998520261,0.1305070201023478,0.6016621237695834
3.001,0.0,2,1.2,1,0.07949218750000002,0.059355987064483175,0.10724299225075229,0.15862850606513929,0.6396402272410799
3.001,0.0,1,1.4,2,0.09999694824218751,0.06363270048396505,0.13391594132981718,0.10447469231440494,0.5578961940597433
3.001,0.0,1,1.2,0,0.06904296875000002,0.07698682867740729,0.11715367160873398,0.15581741479667346,0.6625498267619869
3.001,0.0,1,1.35,1,0.07500000000000001,0.07116921103206217,0.11841781288760973,0.1360673953512398,0.6558845638514591
3.001,0.0,1,1.2,0,0.07545166015625002,0.07750782579745213,0.12436162294611365,0.12005353095873834,0.6094733794179958
3.001,0.0,2,1.2,0,0.0990234375,0.10175506253565755,0.11395614599126987,0.16113340243773056,0.5315603273009459
3.001,0.0,2,1.1,0,0.08125000000000002,0.06100826631580386,0.10816805329683472,0.15019320228989796,0.6614077300402394
3.001,0.0,1,1.25,1,0.07499961853027345,0.06314473683050523,0.11986739231505301,0.14067275480849767,0.6161828739320148
3.001,0.0,1,1.1,0,0.08281250000000001,0.06382986151617165,0.1031640130685022,0.16267459596402595,0.6278040785876343
3.001,0.0,1,1.25,0,0.07343750000000002,0.06381726660760202,0.1280219806571348,0.1434981912466881,0.5711610056498327
3.001,0.0,1,1.15,0,0.0853515625,0.07221055284560829,0.12522223590316844,0.15919144361757265,0.5501305289896607
3.001,0.0,1,1.25,0,0.08125000000000002,0.07105953387832939,0.12012675196518434,0.14041325228948223,0.66890205430377
3.001,0.0,1,1.15,0,0.0685546875,0.058305690786656525,0.10325295790002481,0.14544690301164157,0.6847235055351291
3.001,0.0,6,1.2,1,0.06914062500000001,0.08242188605854475,0.1337181939131944,0.11645699768997417,0.6209258313043243
3.001,0.0,1,1.15,1,0.08710937500000002,0.07072114710390073,0.1391392483901746,0.1358163903861293,0.5695471373410088
3.001,0.0,4,1.25,0,0.0680328369140625,0.12668609446272522,0.1249364106634368,0.13463311339631068,0.6427295951165236
3.001,0.0,1,1.2,0,0.084375,0.07236739069455869,0.1356958374640934,0.12060166406450949,0.6091035785833139
3.001,0.0,1,1.3,0,0.08085937500000001,0.05923273047695328,0.13604849727415036,0.11475328053722297,0.6209678897044554
3.001,0.0,1,1.25,1,0.07500000000000001,0.13093324219797925,0.12958598004156888,0.12389859165376951,0.5973202396091488
3.001,0.0,1,1.2,1,0.084375,0.06206143879186284,0.13737113792524103,0.14500073059073693,0.50955742275137
3.001,0.0,5,1.0,0,0.0873046875,0.05927197859867802,0.11544352822230668,0.1395381625979092,0.5600784535865316
3.001,0.0,1,1.1,0,0.0625,0.061897217376114935,0.1144640776804406,0.1378999995792345,0.6269737404631037
3.001,0.0,5,1.2,1,0.0546875,0.08350240437489975,0.10067864024479763,0.13628104045852193,0.7249186547113876
3.001,0.0,2,1.1,0,0.0966796875,0.06806646551226334,0.13247268558188488,0.17067551119228333,0.49702119514752335
3.001,0.0,1,1.2,0,0.06738281250000001,0.07569033115923068,0.09427094553466214,0.13658720181417308,0.7384345181933258
3.001,0.0,1,1.25,0,0.08984375000000001,0.06007707596419232,0.13436961494049904,0.13495820543168277,0.583363417968574
3.001,0.0,2,1.4,0,0.08906250000000002,0.08162984138249464,0.14161435071923173,0.11247189835349294,0.6363226024816989
3.001,0.0,2,1.15,0,0.06875,0.09363523864853421,0.1187274314018892,0.158543776071471,0.6168099660520255
3.001,0.0,1,1.15,0,0.07519531250000001,0.08113355894522828,0.12865992001344545,0.134632847337863,0.5759672466646184
3.001,0.0,2,1.3,1,0.06875,0.12999859646988193,0.12848823714409482,0.11632278602748485,0.6442077651062756
3.001,0.0,3,1.15,0,0.07734375000000002,0.0910580619120248,0.12467724113051537,0.15650236624212943,0.5917023767703047
3.001,0.0,1,1.25,1,0.09169616699218751,0.06926803235870452,0.1368477974611866,0.14006946210134397,0.5108677297033368
3.001,0.0,1,1.3,0,0.0765625,0.05894586012433471,0.1382588280306955,0.11347632072333327,0.6524596254748709
3.001,0.0,1,1.05,0,0.09492187499999999,0.06094826574814423,0.11257391201247541,0.17526923475310036,0.45532310894594563
3.001,0.0,1,1.15,0,0.08320312500000002,0.06024958261624981,0.11880254242286654,0.129211416187518,0.5656716406172823
3.001,0.0,2,1.05,0,0.08828125,0.06914488636298258,0.13301085309797636,0.14758967593920375,0.5035645031247507
3.001,0.0,1,1.1,0,0.071099853515625,0.07982057305549095,0.12380008004293036,0.11826829614142391,0.6304851371795709
3.001,0.0,2,1.15,1,0.0728759765625,0.06066848638090562,0.11149894505080726,0.1701728352133286,0.5785746212900478
3.001,0.0,2,1.25,0,0.07500000000000001,0.04142795937992426,0.11898065357172724,0.07708596846056297,0.6946792203180328
3.001,0.0,1,1.2,1,0.08203125000000001,0.06425318905067391,0.12116085504581181,0.15421561520375227,0.5353538041026097
3.001,0.0,1,1.3,0,0.08979492187500002,0.08494914934821551,0.10779316648845949,0.1369738560509935,0.6669631369238183
3.001,0.0,3,1.15,0,0.07441406250000002,0.05875002525686966,0.13086960533705627,0.16554248124298215,0.5461578150672612
3.001,0.0,1,1.15,0,0.084423828125,0.05752488906178136,0.12650787883633546,0.11458451968968002,0.6390671987741028
3.001,0.0,1,1.1,0,0.07500000000000001,0.0781626488973701,0.1342975930741664,0.13541120947369192,0.584618812837265
3.001,0.0,1,1.15,0,0.09843750000000001,0.0618165536263653,0.13187751237049322,0.1483447327737428,0.5913628554837274
3.001,0.0,3,1.15,0,0.09375,0.11268156932509624,0.119447868510768,0.14803269331191526,0.5848289459324338
3.001,0.0,2,1.2,0,0.07890625000000001,0.06583090748955336,0.13590506016183082,0.14046832673483256,0.509030957339191
3.001,0.0,3,1.25,3,0.07822265625000002,0.05820445668367345,0.11949770605086407,0.15527410134351552,0.5916403418853522
3.001,0.0,1,1.45,1,0.07968750000000002,0.06972568510650042,0.13931467510602735,0.10458070821326966,0.64874994850097
3.001,0.0,1,1.1,0,0.059375,0.09503135413310933,0.09262219691395833,0.14306914364927836,0.7214597160137591
3.001,0.0,1,1.2,0,0.0677490234375,0.07060881683249795,0.1231579680296425,0.15280034721449262,0.6175346206817327
3.001,0.0,1,1.2,1,0.08671875000000001,0.11585181537685788,0.13767478091472024,0.1223493317799453,0.5419202405166589
3.001,0.0,2,1.35,0,0.0953125,0.05883933742749292,0.14385505894328077,0.10990506545562044,0.6447542146565295
3.001,0.0,2,1.15,0,0.07812500000000001,0.07458500874516735,0.12405280270293056,0.13961666315603877,0.5923167891153227
