,Date,A5G.IR,ABN.AS,ACA.PA,ALPHA.AT,BAMI.MI,BARC.L,BBVA,BCP.LS,BIRG.IR,BKT.MC,BMPS.MI,BNP.PA,BPE.MI,CABK.MC,CBK.DE,DANSKE.CO,DBK.DE,DNB.OL,EBO.DE,ETE.AT,EUROB.AT,GLE.PA,INGA.AS,ISP.MI,JYSK.CO,KBC.BR,MB.MI,NDA-SE.ST,OTP.BD,PEO.WA,PKO.WA,RAW.DE,SAB.MC,SAN.MC,SEB-A.ST,SHB-A.ST,SWED-A.ST,SYDB.CO,TPEIR.AT,UCG.MI,UNI.MC,stoxx,cor,banks_index,spread,index,spread_ch
4108,2015-09-28,0.08333333333333326,,-0.03428569919459645,-0.1629629488344546,-0.04184707771202689,-0.03824279316221901,-0.014423063697193705,-0.05660279711972782,-0.008720950648584469,0.0074894460065799695,-0.0526645768025078,-0.038629853639754796,-0.025469176440869545,-0.008860003578391118,-0.02804918550964064,-0.0156097412109375,-0.04680849810768817,-0.018621973664666003,-0.02442811344515816,-0.12884615102461816,-0.19354836228734795,-0.040549062740310116,-0.034201289406246005,-0.02044732503504676,-0.028831184684456224,-0.012105239065069884,-0.005099158897057476,-0.01845991501756128,-0.007076350093109918,-0.01814712542588348,-0.016867462443615033,-0.043744530765549294,0.013741238232865216,-0.01865586723919843,-0.021405016255802933,-0.014814839932163038,-0.023834745377447675,-0.012218334341458248,-0.15957446808510634,-0.04690268271268361,,0.029131953775866748,0.5731050586859526,-0.05513417377203533,5.38,-0.017185535691593867,0.10472279260780293
4113,2015-10-05,-0.013333333333333308,,0.022782380923897616,0.25000002591506343,0.045280185252905225,0.030778551846086355,0.018934893612266634,0.10898569597258656,0.04046249253628642,0.027659599137924706,0.03721781574130567,0.04025424164667957,0.019946821243070012,0.03379727337436589,0.03127651307070689,0.012394645700671614,0.052100813926498235,0.03043868951450679,0.017678285770504676,0.205479507413161,0.20000004768371582,0.037097822604495345,0.03865875848083555,0.0254129363588258,0.0024423172224814493,0.019018904042731766,0.0375771216579277,0.02351097253657053,0.012670196671709544,0.018187831054926384,0.02819806385748147,0.0730457498063728,0.07872603460360805,0.04489190584562186,0.017728514948710083,0.01670843818705192,0.02797209455491867,-0.0051979329069657965,0.24637681159420288,0.027409336941130125,,-0.03248572352117218,0.579613061817588,0.06100869180091917,5.46,0.005675735800797055,0.014869888475836479
4118,2015-10-12,-0.0641025641025641,,-0.008814461324362033,-0.018181800842285156,-0.016690940927822195,-0.0017510202608219672,-0.005458536197354813,-0.09379955316324506,0.005830979446251661,-0.010412202623753752,-0.03718768158047647,0.002973422102373835,-0.012273875064717998,-0.016235386277419828,-0.007741942445777528,-0.025993074799499194,-0.005985687959217834,-0.010008378334988688,0.0036531906852146356,-0.03333336786985963,0.0,-0.0094283435600363,-0.015324215532637409,-0.003766504555508421,-0.007760498580103636,-0.017699107118313462,-0.01940135053809644,-0.002043913657240215,0.00877192982456143,0.010450625610326725,-0.006389739950984241,-0.02006447398796052,-0.012896762059669498,-0.01620113505448939,-0.0015949125041108125,-0.0016038248046245096,-0.003048811454326228,-0.016346546995854916,-0.040000000000000036,-0.0025575562113248074,,0.006565112581422783,0.5714253355080754,0.010644403861205243,5.16,0.03474618164914278,-0.05494505494505486
4123,2015-10-19,-0.012820512820512775,,0.005858489708792103,-0.062499975164730714,0.015703041273249507,0.015350840501912044,-0.01530048038088605,-0.010545441835937197,0.0,-0.005047569560872489,0.017672151127361424,0.0018184846530064913,0.012032905689823847,0.0013286941289218923,0.006670707942688203,0.003940901732797153,0.036972878210179916,0.0017167120020789017,0.006073253049242,0.10356538467151521,0.04761911790117157,-0.004993439138004541,0.0019274956064438964,0.007370985601597546,0.007389196092313366,0.00432747353820262,0.023359292935872134,0.01748068841380146,-0.00970017636684306,-0.002584038419816359,-0.008620697287707202,-0.012121217890753822,-0.009654395214961475,-0.007707140175226335,0.012534076576336872,0.004878036374968309,0.010863894524431483,0.0065789725476688155,-0.1071428571428571,-0.0008598926806798746,,-0.003195217480931767,0.6013592284618581,0.00500800247818689,5.11,8.263671479458168e-05,-0.009689922480620172
4128,2015-10-26,0.041095890410958846,,0.011343794508164029,-0.02919705285395402,-0.01211694944618169,-0.0011940419970459804,0.0033371176206133946,-0.04924261557394283,-0.008450723648003367,0.010187001797800077,0.005376344086021501,-0.0010731778475187026,-0.009803958845400862,-0.0022290044672427234,-0.004866105977305968,0.010106114510777253,-0.01369124786206588,0.0018264561483305464,0.0,-0.06578946928125995,0.0,0.0005774024554141555,0.0074822583750302485,-0.0018656846431008844,0.00136986301369868,0.017100469179486488,-0.02038622173869975,-0.010152284263959421,0.01628895184135981,0.0006452006678427935,-0.02093026777843754,0.00034507346583145804,-0.023609511602941446,-0.008727071282983112,-0.005385029706159394,0.011054447862462347,0.0025303642943110827,0.020588209649093914,-0.010752688172043001,-0.00577082071188606,,0.003649450048152425,0.5721038259448483,0.00981197986232396,4.96,0.038011344923708945,-0.02935420743639927
4133,2015-11-02,0.0,,0.015190852150212653,0.28695653832477075,-0.036002980651266614,0.017456909705852564,0.009280733731803936,0.049713310694627255,0.002949890680190803,0.0009095106640359951,0.008971291866028741,0.0016286673058552026,-0.014295442079345078,0.000286348078825549,0.06593404918291745,0.020911495423508786,0.01452685930147668,0.003696871877642005,0.012204309920454959,0.07669612712900187,0.29032262034024336,0.009808487056491844,0.009822449400316513,0.0037879052993572415,-0.019631530897549543,0.009025270509540162,0.008743161425279311,0.02433865663235779,0.004566210045662045,0.008319467554076532,0.01222068397097198,0.0017452406657918473,0.027287921762032097,0.009019785380470546,0.012792007857173049,0.003442354013632798,-0.004079566684641045,0.001344633728201483,0.18279569892473124,0.0017007094500827158,,-0.007141740082364567,0.5591148811218819,-0.01714401994200543,4.87,-0.006793147186232362,-0.01814516129032251
4138,2015-11-09,0.013698630136986356,,0.0,0.041237173203088284,-0.025914659236529913,0.007099867463888021,-0.005841143491100653,-0.09487781468556267,-0.018292724884864886,-0.0013342957267047373,-0.031901840490797584,-0.009720558364139209,-0.01754385964912286,-0.011804399740701355,-0.013047473962823575,-0.017847736989419327,-0.012473294983567751,0.007915580914998666,-0.008087251943245555,0.017142924129624593,-0.03125004423782163,-0.010020879387511061,-0.013100389701594328,-0.01826199168087339,-0.014097125901305185,-0.00963083500029327,-0.017751475040204134,-0.006276134766712516,0.005302226935312904,-0.016151244697701905,-0.026455026099054924,-0.01364720661271468,-0.013804703194654988,-0.02111207435914575,-0.0054525628859313224,-0.009999974568684844,-0.018358011175253486,-0.00826443648075903,-0.0535714285714286,-0.01932771060795646,,0.008749488334015565,0.4461816595536927,0.002743271221532062,4.72,0.01493493336790408,-0.030800821355236208
4143,2015-11-16,-0.027027027027026973,,-0.017873024501408707,-0.08571427209036686,-0.0015279257396667578,-0.003109783154378709,0.009876533325735348,0.01894757660988633,-0.003174644182109776,-0.011624417316012936,-0.011417058428475513,-0.011400060502431142,-0.010211002233831201,-0.004964941536965584,-0.003879724561108633,0.0,-0.006715640277624169,0.0027599177569495037,0.011977154095293097,0.014851458660026129,0.03846159489197354,-0.010259935172760692,-0.007538664069470902,0.001920627984143497,-0.004631059056084408,0.030336253844673866,0.00109471577791731,0.0,0.0032188841201716833,0.010236585030076961,-0.008023315563178812,0.006433177559708847,-0.002920527571974918,-0.009203861105313571,0.0,0.0,-0.004689911021934945,-0.002632693553291987,-0.046511627906976716,-0.009008957719795818,,0.004282542032356895,0.4289956210979022,-0.02787384504206869,4.86,-0.031194076948512173,0.029661016949152685
4148,2015-11-23,0.02499999999999991,0.014168949508273077,0.0,-0.08771930118089977,0.002963044493940581,-0.006083780450018117,0.0,0.026694176303598383,0.041666733681805734,0.015060226904115348,0.022758620689655062,-0.0014429656987560158,0.0239605470501858,0.00691441363625156,-0.004285721551804289,-0.000537874384128445,-0.010448646795072292,-0.0036264869883204653,0.024459431281492305,-0.29910709521373424,-0.17647062535929325,-0.0007949993458044036,-0.005716448926778361,0.010918406870864983,0.005242097659641454,-0.011432766681140905,-0.005975046782361937,0.0,0.022861981371718798,-0.030051855637413638,-0.011836439513615127,0.0048622242034190855,0.009860657960154118,0.00232406675526331,0.0,0.0,-0.002593360954801338,0.0,-0.2666666666666667,0.014787402069031508,,-0.00026090586516391845,0.39174289481577484,0.017841023734933348,4.76,0.036219837014589196,-0.020576131687242927
4153,2015-11-30,0.040000000000000036,0.011704811536964899,0.002193989560211218,0.0,0.002938907037869143,-0.004904173377393128,-0.0012076419722215626,0.0,-0.005633875462661697,0.013911478924884202,-0.0026845637583892135,0.0016065717931534884,0.0027567168312931933,0.005218940708083153,0.008224483583283426,0.0,0.01291939678309606,0.02234137592412666,0.023992841346428984,14.00000047095266,0.0,0.008257061382401565,-0.013662262054642271,0.010578693227317526,0.02916668622921681,0.0,0.003873807194599399,0.0,0.009983361064891838,-0.014028755023325123,0.014301884549485333,-0.005700874514879772,0.019253146506594154,0.009966695623984778,-0.001624272099159163,0.0,0.005726136438193752,0.0,0.0,0.0018034574013257032,,-0.0033766233766234777,0.3750679964315242,0.007616464082633501,4.66,0.005480456617759755,-0.021008403361344463
4158,2015-12-07,0.0,0.014157093265375176,-0.011716979417583984,-0.03626939644829197,-0.013036871348021006,-0.0069686675129888576,-0.01730535731547167,0.010308032726776606,0.005865085416394855,-0.009501869248314865,-0.028179190751445038,0.002784509538761526,-0.007628270186910924,-0.015427060862547193,-0.014446232690017768,-0.007865757860536893,-0.0017241163316566999,0.007992908863899695,-0.00865268707795741,0.034161457800763406,-0.02702706534118826,-0.007320972352476973,0.0003965197919946206,0.0012634829627100608,0.0,-0.0050992985102288335,-0.002779279471743945,0.0,-0.008215962441314506,0.017525013553362667,0.01471731497314499,-0.02008027078223318,-0.02752761227038336,-0.01794713934567127,0.0,0.0,0.007961783697425062,0.012334815205981453,0.01384617732121396,0.0018638938820811912,,0.004051388666773237,0.34741417879042336,-0.03272068340667866,4.68,-0.030434249722838813,0.0042918454935620964
4163,2015-12-14,-0.07894736842105265,-0.008268725801438781,-0.010752656943378347,0.08294922673276472,-0.028428123479250722,-0.009943138613023761,-0.007874008357040663,0.010416949046311519,0.009036165631662652,-0.013422863700874421,-0.0415282392026578,-0.01969198904663505,-0.021148016451026264,-0.013321750043430391,-0.02159214313808977,0.0,-0.022128108960672743,-0.021718630959563834,-0.005945739439589648,-0.299999986754523,0.06344087613443494,-0.013272726982918148,-0.013245020564786825,-0.018555333454622902,-0.0129395951408805,-0.014319856370733408,-0.021945481959604884,0.0,-0.013913043478260834,0.005494505494505475,-0.0011802001005297713,-0.022083193956014435,-0.020457014553563635,-0.03516388212315713,0.0,0.0,-0.0022471567218222965,-0.007504647596758618,0.06607933772149566,-0.03211827453444305,,0.019503345050459253,0.3454528048144426,-0.07434566183161173,5.29,-0.04029267587151952,0.13034188034188032
4168,2015-12-21,0.0,-0.002000045776367143,-0.01844833065740814,0.007843129921766057,-0.011811043943982025,-0.005514761826157288,-0.022486782748763146,-0.013699572694258366,0.006060587962284147,-0.03675591492742314,-0.008264462809917328,-0.01128028745275822,-0.01273887499773052,-0.07441218608467826,-0.011710102327572969,-0.021440319006848285,-0.010344784218043412,-0.007483658001297022,0.0060337207062044484,0.03333330154418945,0.0,-0.005709023449965378,-0.018982201494741946,0.0038859602574456975,-0.0010016286910475847,-0.014236106190048448,0.004579274576439252,0.0,0.00998139062764336,-0.01732182543498728,0.004760200317006857,0.0138081088098021,-0.04674578826819431,-0.048469317796492106,0.0,0.0,-0.011320787620030304,0.0018657143967391043,0.01351350045186761,0.0019569806936914347,,0.016006139341117276,0.35461293875908984,0.03799005435411118,5.24,0.00975339435366629,-0.009451795841209809
4173,2015-12-28,0.0,-0.006862715307174305,-0.01928381269585422,-0.01960782480441492,0.0023256453516387054,0.0,-0.010443854477762415,-0.021195457064716705,0.0,-0.020420244679981048,0.00400962309542896,-0.017635997001204218,-0.001402556622906892,-0.010654515956226462,-0.002794785896123586,0.02452625030640898,-0.00604967861621053,-0.003646252576224751,-0.0036585869962955098,0.012345667202249944,-0.01886790755296608,-0.01201896371430633,-0.0023904169334865166,-0.0051780041648409325,-0.0006418876865001977,-0.006418087368409542,0.0005659439071112882,0.0,-0.0022018970189702225,-0.0010285166197865347,0.008468318981166734,-0.0077683374196751975,-0.010155185633633046,-0.023449112420483864,0.0,0.0,-0.009052166776449266,-0.000914480800333628,-0.016949136104436047,-0.007751923114945991,,0.0066663053493034585,0.3623256651218448,0.021001615508885463,5.23,0.016181821339010805,-0.001908396946564861
4177,2016-01-04,0.0,-0.006011060328992235,-0.025240907508424115,-0.03212848329303353,-0.04449650638888225,-0.021242549228591145,-0.013642551933616964,-0.002070756120223116,-0.014705885102839655,-0.011919325625194821,-0.051136363636363646,-0.026050559572347698,-0.03693178316101042,-0.0034225009426583908,-0.02235684896506107,-0.018319014242796583,-0.04772477944559195,-0.020036471006286583,-0.01467505464633645,-0.03790090726261208,-0.03846150319251662,-0.032488007353177806,-0.03289734200417216,-0.034326406918585795,-0.010573592585744307,-0.015823842081242212,-0.03320203361785068,-0.029474811468917617,-0.010166666666666657,-0.026132404181184676,-0.0296377412441845,-0.030746711638764412,-0.0006119431223959859,-0.030934638564245942,0.0,-0.031886611385881225,-0.026723676306208533,-0.024346298832166102,0.003597118908694741,-0.029406102098310294,,0.02562558177736407,0.38599418008935943,-0.02908118725447406,5.45,-0.0017207243463448485,0.042065009560229294
4182,2016-01-11,-0.007555573074905952,-0.016024021323337023,0.003994051345562077,0.0048076878990646055,-0.020627679345148975,-0.0022482985858841564,0.011958134980837754,-0.017353322759692258,-0.006191834069790958,-0.00048729240990952327,-0.1126558005752637,-0.002083301544189453,0.0007981028806824941,-0.002374480865372064,-0.0008061695031787997,-0.021586615942379206,0.011727296982468438,-0.012795230727236762,0.009380863173677811,0.010563370526912585,0.008447683613771018,-0.0010280709956316247,-0.0030368632165362897,-0.013802609325983761,-0.017702030397506285,-0.0007399355255492956,-0.005621496021313677,0.004504435616418112,-0.003730710530778336,-0.020770393706740387,-0.04590816980261192,-0.016779866750784023,0.009848705669788238,0.0099034548113619,0.003045067048068173,0.0009478528352711013,0.0062463986746255085,-0.013915518144999806,-0.015748016714081325,0.0012836864876135667,,-0.0004785261394901763,0.40915374369787255,-0.060073054228715894,5.65,-0.06812964776613728,0.03669724770642202
