σ,σ_ss,n_default,degree,interm,eq_r_l,mean_liq,mean_ib_share,mean_eq_req,mean_n_share
1.001,-0.75,3,1.1,1,0.03515625,0.10406820378095213,0.08987471988205069,0.13701800011623785,0.6637736392126768
1.001,-0.75,1,1.15,1,0.0546875,0.167766665611687,0.0890702064717593,0.17062339159648676,0.5903313690508017
1.001,-0.75,1,0.9,0,0.03366699218750001,0.23193946027986506,0.06541727812145463,0.15928738497930145,0.6209583544062001
1.001,-0.75,1,1.15,0,0.020117187500000005,0.2754668264112462,0.10987963128684158,0.1324884266295402,0.5959105233011067
1.001,-0.75,1,1.05,1,0.020104980468750006,0.1331074583301958,0.09523215324593344,0.13318145424423636,0.6776688398271282
1.001,-0.75,1,1.05,0,0.026562500000000003,0.12084072071466494,0.10250134746332065,0.1441497999789754,0.5965679351342094
1.001,-0.75,1,1.3,0,0.020000457763671885,0.2985152553500252,0.11032482186332572,0.11813164042678373,0.6377556570936823
1.001,-0.75,6,0.85,0,0.020000457763671885,0.23288056081020736,0.08673257866844591,0.15990332470496385,0.580389428274711
1.001,-0.75,5,1.25,1,0.020000457763671885,0.5410780053342972,0.13519209355742245,0.1443531288171027,0.5037808153836416
1.001,-0.75,1,0.9,0,0.034375,0.1228363253520939,0.08602287977373943,0.14521965675531176,0.6725428475148474
1.001,-0.75,4,1.3,2,0.021875000000000002,0.3204743281985246,0.12292687445917488,0.12175806544531706,0.6144851493265685
1.001,-0.75,1,1.05,0,0.033203125,0.15666282571506665,0.10711576684921213,0.12335395074864026,0.6016600966399227
1.001,-0.75,1,0.9,0,0.023046875,0.12199007060962744,0.08338602976878806,0.11836859597872136,0.6980463565414714
1.001,-0.75,2,1.15,0,0.034375,0.14212987871445665,0.11235385560129262,0.11177909967730906,0.6727809536843574
1.001,-0.75,1,1.0,0,0.020007324218750008,0.19210828237182848,0.10296220606812173,0.13057119632961087,0.5985654215252108
1.001,-0.75,1,1.0,0,0.03671875000000001,0.11033556009941907,0.09344575591429156,0.12479026457998418,0.6560496975113204
1.001,-0.75,1,1.0,0,0.03515625,0.1528752313761006,0.08795268318441364,0.1547612385742263,0.6105175574142426
1.001,-0.75,1,1.2,1,0.031256103515625,0.12191051544074116,0.11274961400679612,0.12498662032436444,0.5612449815231111
1.001,-0.75,4,1.25,0,0.020007324218750008,0.4023267317104904,0.12187932720788167,0.1892324773473123,0.4668128251709526
1.001,-0.75,1,1.1,0,0.060156249999999994,0.1489131055763065,0.10138611037286811,0.14337512377806255,0.5070028855727677
1.501,-0.75,4,1.05,0,0.021191406250000003,0.23405272152889345,0.10490057085527049,0.12854230807825767,0.5983784912331788
1.501,-0.75,3,1.3,0,0.020007324218750008,0.5372918181557758,0.13543791387048296,0.17132567059250156,0.40271260310952367
1.501,-0.75,2,1.0,0,0.0212890625,0.11421724207386004,0.09685258263783184,0.1213034650162603,0.6577470875757911
1.501,-0.75,3,1.0,0,0.026562500000000003,0.09525587577141884,0.09191573665353252,0.14632875324654906,0.5858704563058665
1.501,-0.75,4,1.55,2,0.020019531250000007,0.4873457343201135,0.12124098766079264,0.15274458248714712,0.5363655139241608
1.501,-0.75,1,1.15,0,0.021875000000000002,0.12773388833497945,0.10124989505761998,0.10630897065898881,0.7215673204771181
1.501,-0.75,1,1.0,0,0.0568359375,0.13765569054040563,0.10144938184947866,0.15096977353060556,0.5404612213925993
1.501,-0.75,6,0.95,0,0.01999816894531251,0.3659372805985922,0.08499265767926449,0.19868515040964713,0.6385009491002759
1.501,-0.75,1,1.1,0,0.02734375,0.12611394892875932,0.09735700139258881,0.13247595475512153,0.6719154656516978
1.501,-0.75,1,0.7,0,0.01999511718750001,0.40607539955293825,0.045370466720159035,0.4691825101620159,0.5105297834078454
1.501,-0.75,1,0.9,0,0.01999816894531251,0.33390614274828845,0.06783310406840473,0.28289012316728906,0.6132295647969163
1.501,-0.75,4,1.2,0,0.020000076293945325,0.377276529412583,0.12405729265569805,0.14892758329506003,0.47435987272209346
1.501,-0.75,4,0.95,0,0.021679687500000003,0.16225959944459503,0.09376909194371033,0.13710863882005858,0.656564445889896
1.501,-0.75,1,1.25,0,0.020000076293945325,0.4872075865448866,0.12547818436151884,0.12560827194590826,0.552766625904044
1.501,-0.75,1,1.2,0,0.03125,0.3188519428802705,0.09653403921211326,0.11974891533125935,0.6798991048682669
1.501,-0.75,1,1.1,0,0.020312500000000004,0.5385630573361107,0.1217265280193632,0.19813195201643924,0.4453650780648502
1.501,-0.75,1,0.9,0,0.020000457763671885,0.2199963954121306,0.10303869868690224,0.1569312339482353,0.5477363260719023
1.501,-0.75,1,1.3,1,0.020000076293945325,0.4832558903575072,0.1319978253399038,0.13684121386058573,0.5451961583027625
1.501,-0.75,1,1.1,0,0.033593750000000006,0.0787838471305953,0.10497440658866514,0.12740658356349316,0.5930496185891616
1.501,-0.75,2,1.15,0,0.025,0.18163895181363973,0.11697046206945777,0.11016154576920756,0.6644686973508686
1.501,-0.75,1,1.5,2,0.020000457763671885,0.7093001491346377,0.13761272764210936,0.13892679692579119,0.4455611658901275
1.501,-0.75,2,1.2,0,0.0234375,0.17155027925825442,0.11235786893856427,0.12319741191183531,0.5735710951411057
1.501,-0.75,1,1.0,0,0.025,0.11249984030031332,0.09892016942561357,0.12195649727707795,0.7048830116723457
1.501,-0.75,1,1.2,1,0.057031250000000006,0.23628744278997177,0.10796525103037063,0.12203162729500619,0.6179494735425293
1.501,-0.75,2,1.2,0,0.0328125,0.2019118058843854,0.10687472361508644,0.16751090782581152,0.5299714777001309
1.501,-0.75,1,1.1,1,0.021875000000000002,0.33121949110581117,0.09467167720761549,0.17639997489003062,0.6153348383753172
1.501,-0.75,7,1.05,1,0.05234375000000001,0.06816404707109973,0.10493860458571139,0.14130670215942462,0.5405712709857498
1.501,-0.75,1,1.25,2,0.0314453125,0.3308272508418522,0.09202462686647855,0.1511025456230314,0.6604086505673799
1.501,-0.75,8,1.45,1,0.020000076293945325,0.5026475379932375,0.15852674955537704,0.1302028874048427,0.4687142896761894
1.501,-0.75,3,1.15,1,0.029689025878906247,0.16675729257590496,0.10408004924671306,0.12368489196965549,0.6018614247565668
1.501,-0.75,1,1.15,0,0.02000122070312501,0.47814585744017757,0.12070442782212831,0.15020780363776312,0.4718514991203212
1.501,-0.75,1,1.15,0,0.03203125,0.1573053913279807,0.1069809378779256,0.12558787096553586,0.602429411653367
1.501,-0.75,1,1.55,1,0.020019531250000007,0.829181953818237,0.1534121244788752,0.12993973648859783,0.4505789398822203
1.501,-0.75,3,1.2,1,0.020000076293945325,0.33095952512548854,0.1141556109387213,0.14260769798509668,0.5964641358530627
1.501,-0.75,3,0.8,0,0.043750000000000004,0.13077906293668937,0.06904522352244141,0.1700388602385863,0.595369588195442
1.501,-0.75,4,1.2,0,0.02000122070312501,0.4723449387362817,0.11724037020133421,0.19238273878517048,0.4554884433569534
1.501,-0.75,2,0.9,1,0.01999511718750001,0.41991318682925793,0.07542035043451197,0.3471914785117032,0.4546188130834582
1.501,-0.75,4,1.05,0,0.022656250000000003,0.13747691319100075,0.09136305183926273,0.12201012291699735,0.6727295078422844
1.501,-0.75,2,1.2,2,0.03906250000000001,0.11732805099256623,0.0891188022805388,0.1488467086345275,0.6881346253923841
1.501,-0.75,3,1.0,1,0.03906250000000001,0.10769322693383596,0.08644254104045769,0.17674861393174052,0.5647569639741483
1.501,-0.75,1,1.15,1,0.020117187500000005,0.28751022567485207,0.1035456442393112,0.15012872186395984,0.5789754675692917
1.501,-0.75,1,1.6,0,0.020000457763671885,0.5212827295701684,0.13376204895912858,0.13934933296424665,0.5239276435554314
1.501,-0.75,4,1.05,0,0.041459655761718756,0.1694048750699238,0.09060624957352156,0.14546006920397284,0.5960659356640692
1.501,-0.75,5,1.2,1,0.021875000000000002,0.27404178056681905,0.105324463218401,0.12450247724057273,0.5679599336621741
1.501,-0.75,1,1.05,1,0.025,0.1413607872649531,0.1045314602352179,0.14258535486731333,0.6197559867401425
1.501,-0.75,4,1.0,0,0.05028076171875,0.1323478345336675,0.10152034727971768,0.14205162506558158,0.578994650346371
2.001,-0.75,1,1.15,0,0.042407226562500004,0.18800456191114917,0.08577873634859709,0.15136438888975148,0.5822234594807046
2.001,-0.75,1,1.45,2,0.020000076293945325,0.6059611610122888,0.1373860322181632,0.1414948151711336,0.4543377750477854
2.001,-0.75,1,1.2,0,0.031835937499999994,0.16159937191872792,0.11451374675571713,0.1116048375979293,0.6658152101114908
2.001,-0.75,3,0.9,0,0.03203125,0.08391078241253482,0.08704439672993888,0.13589279577636154,0.6710405317227829
2.001,-0.75,1,1.1,0,0.033593750000000006,0.10131515455859688,0.10587976925871877,0.13757399527823105,0.646787152259996
2.001,-0.75,1,0.9,0,0.01999969482421876,0.31562781084994895,0.0717232743055341,0.28263310821979715,0.5204278915928641
2.001,-0.75,1,1.25,1,0.020117187500000005,0.2824893988341072,0.11953738570812228,0.1132441942144194,0.6092516850762559
2.001,-0.75,3,1.0,0,0.023657608032226565,0.20367212346760835,0.09198569741514992,0.15004805094624155,0.6667323292927778
2.001,-0.75,1,1.45,1,0.02000122070312501,0.4474665201234903,0.12355786442333055,0.15360168897529322,0.47628012753342963
2.001,-0.75,3,1.4,1,0.020117187500000005,0.4150321606569271,0.12148241230007065,0.13415075133606263,0.5107984136135653
2.001,-0.75,1,0.85,0,0.01999816894531251,0.3726208802725103,0.07845719043097986,0.2854799780786569,0.42530157701880295
2.001,-0.75,3,1.2,1,0.043750000000000004,0.3288063314780769,0.10432302878313034,0.14238373724277142,0.6134701927411078
2.001,-0.75,1,1.1,0,0.020000457763671885,0.38976164388192924,0.12017583917292644,0.13337518651212354,0.5079178516731375
2.001,-0.75,2,1.3,1,0.020117187500000005,0.283328158207761,0.11085203601863461,0.11859015038621164,0.650526076563278
2.001,-0.75,1,1.05,0,0.025,0.29946728031804154,0.10249750492716797,0.1357287559706715,0.55544146348772
2.001,-0.75,1,1.15,0,0.035937500000000004,0.26877041001444735,0.10250303636148356,0.13566955739811742,0.5210742612540779
2.001,-0.75,2,1.4,0,0.021875000000000002,0.4718902468274256,0.13426792936649976,0.12687629560520702,0.49340217234101547
2.001,-0.75,1,1.35,2,0.035937500000000004,0.24893743823211137,0.10712763989731842,0.12876255514362153,0.5994286153953933
2.001,-0.75,1,1.15,0,0.021875000000000002,0.28280146636450215,0.11152599356284425,0.11398591946481514,0.6877213641462799
2.001,-0.75,5,1.15,1,0.05234375000000001,0.08062791234367497,0.11540482882441964,0.12339439805259408,0.6154566081697125
2.001,-0.75,3,1.05,0,0.041711425781250006,0.12747742757359898,0.07972974056959609,0.17915443792003197,0.5330432124473907
2.001,-0.75,2,1.15,0,0.053125000000000006,0.1682381377404984,0.11062413232327184,0.12142695329005519,0.5876737757991736
2.001,-0.75,1,1.35,3,0.04443359375000001,0.15633716570778355,0.10044848203068235,0.11499502091507093,0.7120469033850709
2.001,-0.75,1,1.1,0,0.046875,0.07046734372667453,0.1050447010771646,0.12654114825268184,0.5822292597880088
2.001,-0.75,1,1.3,0,0.020000457763671885,0.626433481821621,0.14295720083276664,0.14902475664641984,0.40166159499455284
2.001,-0.75,1,1.4,0,0.020117187500000005,0.55265420610932,0.11942159065596882,0.121650683121833,0.5531838222518248
2.001,-0.75,2,1.1,0,0.0625,0.07756488684495853,0.08828045756724476,0.15321547528368595,0.6599045682276259
2.001,-0.75,4,0.9,1,0.019970703125000006,0.35286302302140465,0.06885284556025217,0.30409703462121385,0.5161523299526376
2.001,-0.75,3,1.2,1,0.03515625,0.074464403981818,0.10359751714787913,0.12713427618011008,0.5796521610870851
2.001,-0.75,1,1.0,0,0.020584106445312503,0.24639186171447647,0.09979911802845448,0.1287762855736307,0.6534876829455175
2.001,-0.75,1,1.15,1,0.020019531250000007,0.297123222313757,0.1106190087536347,0.1398013291334034,0.5876749562903766
2.001,-0.75,1,0.95,0,0.04033203125000001,0.10291181050139112,0.09856871963426536,0.13109367524895943,0.6192592917940111
2.001,-0.75,1,0.75,1,0.019970703125000006,0.42280617984891533,0.06539183358379802,0.329872977566798,0.43492546300737606
2.001,-0.75,1,1.1,1,0.020800781250000004,0.16335684484740132,0.10068991340133208,0.15011521081276902,0.5817507835665087
2.001,-0.75,1,1.25,0,0.020000076293945325,0.4769397718640408,0.12746536840556413,0.16599562894682274,0.40591673349604396
2.001,-0.75,1,1.1,0,0.01999969482421876,0.47383297970747174,0.08078312554839978,0.24154284124409303,0.5693245894300334
2.001,-0.75,1,0.95,0,0.02000122070312501,0.31096616669763544,0.08744359557092243,0.1865550361057645,0.5215929778321636
2.001,-0.75,3,1.35,1,0.021875000000000002,0.3291358709346225,0.11334818440912471,0.13782233664993124,0.5591643244329847
2.001,-0.75,1,0.95,0,0.0328125,0.1467077535847972,0.09194916109028298,0.1425499803058938,0.6638922399751304
2.001,-0.75,3,1.0,0,0.0296875,0.11319626105108005,0.09820152625774424,0.12289031163461299,0.7550074998483762
2.001,-0.75,1,1.3,0,0.020007324218750008,0.44484370800433026,0.1203993873652361,0.1274287543082568,0.5876757202521539
2.001,-0.75,3,1.0,0,0.025,0.10143892629922409,0.09442726299975115,0.1236891438710969,0.6430447757895357
2.001,-0.75,5,1.15,0,0.020007324218750008,0.35133151312424615,0.11506574196564351,0.1407803198886023,0.5915440797496517
2.001,-0.75,1,1.1,0,0.03125,0.09102187023591796,0.09871086362941045,0.1108481791806681,0.7046101833034896
2.501,-0.75,1,1.15,0,0.05,0.19165458608323077,0.10857504508358849,0.1368729871884934,0.5298544502249969
2.501,-0.75,3,1.25,0,0.026527023315429686,0.10360743554568608,0.10859853211240979,0.10392136329632665,0.7104564925184629
2.501,-0.75,1,1.2,0,0.0224365234375,0.34699259253734854,0.11916672464275292,0.12360744851026247,0.5771262519429283
2.501,-0.75,3,1.15,0,0.027734375,0.1070419925924508,0.1118247605570264,0.10365425125961167,0.6970674531088313
2.501,-0.75,1,1.5,1,0.030859375,0.4247307076881429,0.12076046517584128,0.1026616980194088,0.6456006297085302
2.501,-0.75,1,1.35,0,0.020007324218750008,0.5800343629053536,0.12565124806073205,0.13284884642537045,0.5057915485779294
2.501,-0.75,1,1.0,0,0.046875,0.10483685907982125,0.07960551240426529,0.17304623369909636,0.6023417256817861
2.501,-0.75,3,1.1,1,0.033984375000000004,0.18497383909652157,0.11523241505035738,0.11796432828593473,0.61052453994431
2.501,-0.75,1,0.95,0,0.023974609375,0.10689062190103568,0.08962607290385557,0.10611973687493417,0.751838094647736
2.501,-0.75,1,0.85,0,0.045741271972656254,0.18708870338114192,0.07951054014756065,0.19234931401325553,0.6076084868748397
2.501,-0.75,1,0.9,0,0.01999969482421876,0.2965336658104839,0.060909995651158205,0.2968450172088533,0.5956827651308866
2.501,-0.75,4,1.0,0,0.037500000000000006,0.08446716086225597,0.09323416077528619,0.12450676674381451,0.6440905966506286
2.501,-0.75,1,1.3,1,0.020117187500000005,0.3541565042261731,0.1272670343741915,0.15828689969822726,0.4650025768633081
2.501,-0.75,1,1.0,0,0.030914306640625,0.28475223669148564,0.09308454436153406,0.15630816723562044,0.5793211411933218
2.501,-0.75,2,1.2,1,0.02000122070312501,0.2613636865901322,0.11097081259914253,0.151243391096437,0.490296219840357
2.501,-0.75,1,1.15,0,0.03134765625,0.27236843612575345,0.10458153780020445,0.13332131523919388,0.5454330651407381
2.501,-0.75,1,1.1,0,0.027392578125,0.0878084268611646,0.09569396658104357,0.1513823385185177,0.6096327160686469
2.501,-0.75,1,1.05,0,0.022415161132812503,0.11039149202703176,0.1115096091537015,0.11299171645970756,0.6322242865595543
2.501,-0.75,1,1.3,0,0.020312500000000004,0.4198314580764446,0.11892000888589639,0.11966618487930503,0.6225067498429346
2.501,-0.75,4,1.1,1,0.02000122070312501,0.2746535593220284,0.09937992237475377,0.17511410182977075,0.5624773408692176
2.501,-0.75,1,1.05,0,0.03997192382812501,0.0776855000560476,0.09927328210494085,0.14430253379176156,0.5861616644226276
2.501,-0.75,1,1.05,0,0.034375,0.32774010564793976,0.1062540047004661,0.14161248652835456,0.5317761495612973
2.501,-0.75,3,1.35,1,0.020117187500000005,0.49281020442825935,0.12335179385082566,0.11698638675787627,0.5886986940474661
2.501,-0.75,1,1.2,1,0.020312500000000004,0.37537734381072385,0.10499415849992096,0.1726358613469246,0.5158151565874822
2.501,-0.75,3,1.0,0,0.0373046875,0.29425071231691363,0.0858472575851195,0.15719986492722668,0.6145636155052282
2.501,-0.75,2,1.2,0,0.0283203125,0.1610524436281801,0.11323731677536185,0.11548496080156936,0.6217720602507381
2.501,-0.75,3,1.05,0,0.022265625000000004,0.18978291023908397,0.09791402417074431,0.13640484481656373,0.6813702541506131
2.501,-0.75,1,1.1,0,0.025390625,0.1108352164306059,0.10576927760303485,0.11488980211438027,0.6764364899162663
2.501,-0.75,1,0.75,0,0.01999816894531251,0.3709713816144075,0.06048015602403312,0.3030524859408169,0.5244384591960392
2.501,-0.75,1,1.2,2,0.026562500000000003,0.1939930696597914,0.14593372382934197,0.12323039744230802,0.5637831973123307
2.501,-0.75,1,1.3,1,0.026757812500000002,0.22288672262442133,0.14098720619253927,0.12281819327130997,0.5843750910652562
2.501,-0.75,1,1.45,1,0.020117187500000005,0.48012219465772726,0.13266396589928445,0.12182757186336084,0.5360097274283105
2.501,-0.75,3,1.4,2,0.020312500000000004,0.3083560612162451,0.11152350120315616,0.11398328438338796,0.6627210381198992
2.501,-0.75,3,1.1,0,0.026943969726562503,0.08742688949531212,0.10014303204716575,0.11953932596353944,0.6449569696311014
2.501,-0.75,1,1.0,1,0.0220703125,0.1479715903447111,0.12170623774622889,0.12803225475576488,0.5437699929844932
2.501,-0.75,1,1.1,0,0.027392578125,0.1035682266769737,0.10540556925011078,0.12906255280800197,0.5910354243043534
2.501,-0.75,1,0.9,0,0.01999816894531251,0.38889805297145036,0.0664189915655849,0.27652509218762755,0.5259486886284288
2.501,-0.75,2,1.4,0,0.020117187500000005,0.47788031209504017,0.1153120590695816,0.2070474516264491,0.5085235066532282
2.501,-0.75,1,1.05,0,0.04062500000000001,0.08494725337165965,0.09147065252272787,0.16323611248879777,0.5971444727450408
2.501,-0.75,1,1.1,1,0.030859375,0.2641598425974817,0.11847198810810113,0.10518890521120865,0.6982042808117653
2.501,-0.75,1,1.25,1,0.0324371337890625,0.2709174580998338,0.11009045229006265,0.11267645216124045,0.6448003910836012
2.501,-0.75,6,1.2,1,0.024707031250000004,0.23155639483988705,0.10987058949128549,0.1107065178303964,0.6811980639082881
2.501,-0.75,1,1.2,0,0.021875000000000002,0.4372747286459308,0.11448162074354283,0.17011838140982427,0.4543793950759715
2.501,-0.75,1,1.2,1,0.035937500000000004,0.15711901395510522,0.10418296899009512,0.11416292787830681,0.6623740001213639
2.501,-0.75,4,0.8,0,0.033593750000000006,0.11767335707717393,0.08345900169265134,0.1633135529888522,0.5461197140131073
2.501,-0.75,1,1.1,0,0.020117187500000005,0.25860796471344166,0.11069491350144296,0.11446504694038735,0.6731067522711374
2.501,-0.75,3,0.95,0,0.01999511718750001,0.34703960916097853,0.07096637384388808,0.23705031078361402,0.5369449759847166
2.501,-0.75,3,1.25,0,0.037500000000000006,0.23481904212349286,0.12038220560893581,0.1410691171134369,0.5349838233748965
3.001,-0.75,1,1.5,1,0.020117187500000005,0.4467527991423969,0.1593319313917464,0.10934718209270064,0.5696804969238616
3.001,-0.75,3,1.05,0,0.03125,0.08656745496693566,0.10304610145872095,0.14782926520999057,0.6023745759538096
3.001,-0.75,2,1.25,1,0.020312500000000004,0.5182711665856907,0.11612531266186041,0.1924909238349713,0.46401565422971947
3.001,-0.75,1,1.05,0,0.025,0.08929088316365645,0.10689731727779624,0.12089837300433279,0.6929814991035421
3.001,-0.75,2,1.2,1,0.020007324218750008,0.22929130016027077,0.11796478174730522,0.13424980793037206,0.6385952995997005
3.001,-0.75,1,1.0,1,0.025,0.159761211278938,0.09407538811822713,0.12923554673144708,0.651069678558167
3.001,-0.75,1,1.05,0,0.03753738403320313,0.28581941832880997,0.09809336556228475,0.11902586611267389,0.6668882781885932
3.001,-0.75,2,1.25,1,0.021875000000000002,0.2864581618781866,0.11030649007725636,0.10980427861044492,0.6800645645579846
3.001,-0.75,1,1.3,1,0.020019531250000007,0.538228151917368,0.1244964473070472,0.15525430739846965,0.4989328354981318
3.001,-0.75,2,1.1,0,0.022656250000000003,0.2915012836286208,0.10337517013713751,0.16805376952582568,0.5927297857442919
3.001,-0.75,1,0.7,0,0.01999511718750001,0.38127188453880734,0.052602649267440425,0.4027805540578888,0.5633413940259278
3.001,-0.75,5,1.6,1,0.02000122070312501,0.5752016789214817,0.14312880938987185,0.11689255497876491,0.5130548121135365
3.001,-0.75,5,1.0,0,0.033837890625000006,0.1181802630441828,0.09456135674334493,0.12455843919648499,0.6185508187147953
3.001,-0.75,1,0.95,0,0.034375,0.15021102492167193,0.09711449193878732,0.12148984391897474,0.6682384954067362
3.001,-0.75,1,1.4,0,0.020019531250000007,0.6132088878591742,0.14660631410089936,0.12712122648975246,0.46433962007772395
3.001,-0.75,1,1.25,0,0.020312500000000004,0.3777084460058377,0.11900757630276398,0.1141564489082306,0.6287924423930885
3.001,-0.75,1,1.2,0,0.029895019531249997,0.36082402985264617,0.11223828203989375,0.1257528356920578,0.5237197479855771
3.001,-0.75,2,1.0,1,0.020006561279296883,0.14304510072800636,0.08725057676809377,0.13630236480904306,0.6696246839888362
3.001,-0.75,1,1.1,0,0.037500000000000006,0.10463938889422061,0.09049495772204004,0.13872660439991408,0.592411747054795
3.001,-0.75,1,1.1,2,0.058010101318359375,0.0511858936543783,0.08399532879024924,0.17894785168483268,0.5914795116674116
3.001,-0.75,1,1.4,2,0.02000122070312501,0.692990265805143,0.15480704142562868,0.13405994955979428,0.3918619051305602
3.001,-0.75,1,1.05,1,0.043359375000000006,0.09920971281169227,0.0944249541747062,0.139941069473485,0.5257648469172206
3.001,-0.75,1,0.8,0,0.019970703125000006,0.48799391604141346,0.05555231562363734,0.5514166661484555,0.3978342655653286
3.001,-0.75,1,1.3,1,0.020000076293945325,0.5966467862777003,0.12258359103798357,0.16023832966155502,0.536255353313676
3.001,-0.75,1,1.15,0,0.03795318603515626,0.06383544266953459,0.10499137606508778,0.1120845984041686,0.6607394985011474
3.001,-0.75,1,0.85,1,0.03203125,0.09690023461876282,0.06939260340592812,0.16926972662864798,0.5930980375138091
3.001,-0.75,1,1.05,0,0.05629959106445313,0.15442895113804572,0.09504595581639597,0.13699166187084785,0.6858449977080139
3.001,-0.75,1,0.85,0,0.01999969482421876,0.30091740944799933,0.04862204175812574,0.3293539273038662,0.6520647834135535
3.001,-0.75,2,1.25,0,0.020000076293945325,0.5045791345354496,0.11593403112928403,0.11848656815192118,0.6073405088396526
3.001,-0.75,1,1.1,0,0.028125,0.23883030154409343,0.10995507471317349,0.12107888374674014,0.631958055201759
3.001,-0.75,1,1.05,0,0.02000122070312501,0.4011029306640526,0.10352188988733342,0.137966648640593,0.591628074976181
3.001,-0.75,2,1.1,1,0.025622558593750004,0.20574086614382395,0.10611138080220568,0.14694950624533948,0.6020884743787176
3.001,-0.75,1,1.05,0,0.06332092285156249,0.07223671788820155,0.09694228208823996,0.13335946926639772,0.6763761306389651
3.001,-0.75,1,1.5,0,0.021875000000000002,0.6607591280722419,0.1520895335907021,0.121199040766619,0.485761384824997
3.001,-0.75,1,1.05,1,0.021875000000000002,0.178332783748265,0.09638529012666444,0.13637139193651854,0.6032203902349142
3.001,-0.75,1,1.15,0,0.04488143920898438,0.11512930877480751,0.0997903215596016,0.10512768048033254,0.7198435051502889
3.001,-0.75,1,1.45,1,0.03231887817382813,0.5022569432206427,0.1556738403557918,0.10675764002489149,0.5538679499494881
3.001,-0.75,1,1.05,0,0.02000122070312501,0.44850924942761755,0.12689184500389372,0.1527454823323831,0.44193300632355303
3.001,-0.75,1,1.0,1,0.021337890625,0.16227451598213755,0.0902665240521146,0.13833704065844973,0.6959436484384465
3.001,-0.75,3,1.3,0,0.020117187500000005,0.2751844971582993,0.10803846952451379,0.12773478307010794,0.5646919135267291
3.001,-0.75,2,1.15,1,0.06367187499999999,0.07840850319472548,0.08807137156253315,0.13160540176272764,0.6033597677463719
3.001,-0.75,2,1.3,0,0.020312500000000004,0.444037549355688,0.12266876756871926,0.13344542002747647,0.5530350497054082
3.001,-0.75,1,0.95,0,0.023583984375,0.21681963506293173,0.09707883438076827,0.12165788683620145,0.6598079463172485
3.001,-0.75,1,1.15,1,0.020019531250000007,0.21999819132517198,0.09564164641521666,0.14063749619395347,0.5967066606474433
3.001,-0.75,3,1.1,1,0.046875,0.09534673709548472,0.0875776329686551,0.11166661115274068,0.7177714815955645
3.001,-0.75,4,1.4,1,0.028518676757812503,0.2390518339073731,0.11575160522973518,0.1271075857868695,0.5836738918774728
3.001,-0.75,3,1.1,0,0.03752899169921876,0.14555282777797782,0.0994378730291576,0.1658588439652309,0.5589681304804963
1.001,-0.5,1,1.2,0,0.05078125,0.14959891474908485,0.10536422259157997,0.1286246936499184,0.5544026687783508
1.001,-0.5,2,0.95,1,0.051562500000000004,0.22478135934037646,0.07811790806042825,0.19907239144086328,0.5241079040324268
1.001,-0.5,3,0.9,0,0.01999816894531251,0.35898455824359704,0.07654062655203885,0.26604912880251924,0.5125606602238291
1.001,-0.5,1,1.1,0,0.029467773437499997,0.14772056527413768,0.10603524067876917,0.10427166371509997,0.695618706203265
1.001,-0.5,3,1.1,0,0.03046875,0.11023556765245845,0.10064039646016892,0.11425547158267398,0.6743666940929295
1.001,-0.5,1,1.2,1,0.027557373046875,0.12613128182876795,0.10117993767759771,0.10907480491784365,0.7059153430916156
1.001,-0.5,1,0.95,0,0.05078125,0.08172308906279027,0.07838116445079536,0.13626484552857102,0.6812476652410855
1.001,-0.5,2,0.95,0,0.043603515625000006,0.0947334155919887,0.06572593984793045,0.1635855093545674,0.6428376952078894
1.001,-0.5,1,1.0,0,0.026404190063476565,0.20456195087277437,0.09441451489064194,0.12662698010789442,0.5824777050211828
1.001,-0.5,1,1.05,0,0.044458007812500006,0.1321970701054047,0.09218975763997557,0.13119732904630793,0.6273989349153686
1.001,-0.5,1,1.15,0,0.020312500000000004,0.4927912255469652,0.11938924038941426,0.1328389342775787,0.5272006656700781
1.001,-0.5,2,1.05,0,0.023828125,0.22530787118397994,0.08835996379006067,0.16311019941712984,0.6388295449263325
1.001,-0.5,1,0.95,0,0.020117187500000005,0.12651750376702192,0.09433108159871614,0.1410669515381113,0.6408523008894836
1.001,-0.5,2,1.15,0,0.05078125,0.05672472547794386,0.0847026482973912,0.15755479280996793,0.6341631589399995
1.001,-0.5,2,0.8,0,0.01999816894531251,0.3198018611156502,0.05387278013151395,0.23791271635812045,0.5996039519329288
1.001,-0.5,1,1.1,1,0.02734375,0.1530198723061024,0.09400016903361086,0.14197072248458106,0.6411242821070934
1.001,-0.5,4,1.35,2,0.020312500000000004,0.2807150222065653,0.12891783282354333,0.11860401604772042,0.5782001887996723
1.001,-0.5,1,1.05,0,0.062890625,0.055650053249548706,0.09724052445946968,0.13753413140255052,0.6331572506696597
1.001,-0.5,4,1.0,0,0.052630615234375004,0.050861451012978266,0.104901151314571,0.14245740593665765,0.5667637342887102
1.001,-0.5,2,1.1,2,0.059375,0.0826993120395776,0.10279708926869616,0.1250378388123716,0.6052855337764866
1.001,-0.5,1,1.05,0,0.020000457763671885,0.34433020958551064,0.10211407896101814,0.18781264670384096,0.506036764579891
1.001,-0.5,1,0.9,0,0.01999816894531251,0.2857265458411021,0.06876708205558774,0.18913452506654385,0.6613079040526381
1.001,-0.5,1,1.1,0,0.026562500000000003,0.1413454252440081,0.09942191188904868,0.1250398107636992,0.6252352190635939
