σ,σ_ss,n_default,degree,interm,interm_assets,eq_r_l,mean_liq,mean_ib_share,mean_eq_req,mean_n_share
4.001,-5.0,2,0.9,0,0.0,0.07539062500000002,0.011087653065366477,0.08031526705711046,0.11237993465840983,0.8412304368840247
4.001,-5.0,6,0.9,0,0.0,0.07539062500000002,0.011087653065366477,0.08031526705711046,0.11237993465840983,0.8412304368840247
4.001,-5.0,8,0.9,0,0.0,0.07539062500000002,0.011087653065366477,0.08031526705711046,0.11237993465840983,0.8412304368840247
4.001,-5.0,1,0.9,0,0.0,0.07539062500000002,0.011087653065366477,0.08031526705711046,0.11237993465840983,0.8412304368840247
4.001,-5.0,7,0.9,0,0.0,0.07539062500000002,0.011087653065366477,0.08031526705711046,0.11237993465840983,0.8412304368840247
4.001,-5.0,1,0.9,0,0.0,0.07539062500000002,0.011087653065366477,0.08031526705711046,0.11237993465840983,0.8412304368840247
4.001,-5.0,1,0.9,0,0.0,0.07539062500000002,0.011087653065366477,0.08031526705711046,0.11237993465840983,0.8412304368840247
4.001,-5.0,1,0.9,0,0.0,0.07539062500000002,0.011087653065366477,0.08031526705711046,0.11237993465840983,0.8412304368840247
4.001,-5.0,1,0.9,0,0.0,0.07539062500000002,0.011087653065366477,0.08031526705711046,0.11237993465840983,0.8412304368840247
4.001,-5.0,1,0.9,0,0.0,0.07539062500000002,0.011087653065366477,0.08031526705711046,0.11237993465840983,0.8412304368840247
4.001,-5.0,3,1.0,0,0.0,0.030183038115501402,0.011507789405451718,0.08953100684331007,0.11180062368471302,0.8200941105279617
4.001,-5.0,8,1.0,0,0.0,0.030183038115501402,0.011507789405451718,0.08953100684331007,0.11180062368471302,0.8200941105279617
4.001,-5.0,3,1.0,0,0.0,0.030183038115501402,0.011507789405451718,0.08953100684331007,0.11180062368471302,0.8200941105279617
4.001,-5.0,4,1.0,0,0.0,0.030183038115501402,0.011507789405451718,0.08953100684331007,0.11180062368471302,0.8200941105279617
4.001,-5.0,4,1.0,0,0.0,0.030183038115501402,0.011507789405451718,0.08953100684331007,0.11180062368471302,0.8200941105279617
4.001,-5.0,1,1.0,0,0.0,0.030183038115501402,0.011507789405451718,0.08953100684331007,0.11180062368471302,0.8200941105279617
4.001,-5.0,1,1.0,0,0.0,0.030183038115501402,0.011507789405451718,0.08953100684331007,0.11180062368471302,0.8200941105279617
4.001,-5.0,1,1.0,0,0.0,0.030183038115501402,0.011507789405451718,0.08953100684331007,0.11180062368471302,0.8200941105279617
4.001,-5.0,1,1.0,0,0.0,0.030183038115501402,0.011507789405451718,0.08953100684331007,0.11180062368471302,0.8200941105279617
4.001,-5.0,1,1.0,0,0.0,0.030183038115501402,0.011507789405451718,0.08953100684331007,0.11180062368471302,0.8200941105279617
4.001,-5.0,1,1.2,0,0.0,0.03471654653549194,0.009995416152218535,0.11750607581471892,0.11614502082420845,0.7701519091693063
4.001,-5.0,5,1.2,0,0.0,0.03471654653549194,0.009995416152218535,0.11750607581471892,0.11614502082420845,0.7701519091693063
4.001,-5.0,3,1.2,0,0.0,0.03471654653549194,0.009995416152218535,0.11750607581471892,0.11614502082420845,0.7701519091693063
4.001,-5.0,3,1.2,0,0.0,0.03471654653549194,0.009995416152218535,0.11750607581471892,0.11614502082420845,0.7701519091693063
4.001,-5.0,4,1.2,0,0.0,0.03471654653549194,0.009995416152218535,0.11750607581471892,0.11614502082420845,0.7701519091693063
4.001,-5.0,1,1.2,0,0.0,0.03471654653549194,0.009995416152218535,0.11750607581471892,0.11614502082420845,0.7701519091693063
4.001,-5.0,1,1.2,0,0.0,0.03471654653549194,0.009995416152218535,0.11750607581471892,0.11614502082420845,0.7701519091693063
4.001,-5.0,1,1.2,0,0.0,0.03471654653549194,0.009995416152218535,0.11750607581471892,0.11614502082420845,0.7701519091693063
4.001,-5.0,1,1.2,0,0.0,0.03471654653549194,0.009995416152218535,0.11750607581471892,0.11614502082420845,0.7701519091693063
4.001,-5.0,1,1.2,0,0.0,0.03471654653549194,0.009995416152218535,0.11750607581471892,0.11614502082420845,0.7701519091693063
4.001,-5.0,9,1.1,0,0.0,0.01376953125,0.010969677888103572,0.12733548521670998,0.1030610629692124,0.8192063991826368
4.001,-5.0,10,1.1,0,0.0,0.01376953125,0.010969677888103572,0.12733548521670998,0.1030610629692124,0.8192063991826368
4.001,-5.0,10,1.1,0,0.0,0.01376953125,0.010969677888103572,0.12733548521670998,0.1030610629692124,0.8192063991826368
4.001,-5.0,1,1.1,0,0.0,0.01376953125,0.010969677888103572,0.12733548521670998,0.1030610629692124,0.8192063991826368
4.001,-5.0,3,1.1,0,0.0,0.01376953125,0.010969677888103572,0.12733548521670998,0.1030610629692124,0.8192063991826368
4.001,-5.0,1,1.1,0,0.0,0.01376953125,0.010969677888103572,0.12733548521670998,0.1030610629692124,0.8192063991826368
4.001,-5.0,1,1.1,0,0.0,0.01376953125,0.010969677888103572,0.12733548521670998,0.1030610629692124,0.8192063991826368
4.001,-5.0,1,1.1,0,0.0,0.01376953125,0.010969677888103572,0.12733548521670998,0.1030610629692124,0.8192063991826368
4.001,-5.0,1,1.1,0,0.0,0.01376953125,0.010969677888103572,0.12733548521670998,0.1030610629692124,0.8192063991826368
4.001,-5.0,1,1.1,0,0.0,0.01376953125,0.010969677888103572,0.12733548521670998,0.1030610629692124,0.8192063991826368
4.001,-5.0,9,1.3,0,0.0,0.012792968750000001,0.010168386285544978,0.12521064818091943,0.10829876208140114,0.8125272930954793
4.001,-5.0,9,1.3,0,0.0,0.012792968750000001,0.010168386285544978,0.12521064818091943,0.10829876208140114,0.8125272930954793
4.001,-5.0,10,1.3,0,0.0,0.012792968750000001,0.010168386285544978,0.12521064818091943,0.10829876208140114,0.8125272930954793
4.001,-5.0,1,1.3,0,0.0,0.012792968750000001,0.010168386285544978,0.12521064818091943,0.10829876208140114,0.8125272930954793
4.001,-5.0,3,1.3,0,0.0,0.012792968750000001,0.010168386285544978,0.12521064818091943,0.10829876208140114,0.8125272930954793
4.001,-5.0,1,1.3,0,0.0,0.012792968750000001,0.010168386285544978,0.12521064818091943,0.10829876208140114,0.8125272930954793
4.001,-5.0,3,1.3,0,0.0,0.012792968750000001,0.010168386285544978,0.12521064818091943,0.10829876208140114,0.8125272930954793
4.001,-5.0,1,1.3,0,0.0,0.012792968750000001,0.010168386285544978,0.12521064818091943,0.10829876208140114,0.8125272930954793
4.001,-5.0,1,1.3,0,0.0,0.012792968750000001,0.010168386285544978,0.12521064818091943,0.10829876208140114,0.8125272930954793
4.001,-5.0,1,1.3,0,0.0,0.012792968750000001,0.010168386285544978,0.12521064818091943,0.10829876208140114,0.8125272930954793
4.001,-5.0,8,1.0,0,0.0,0.01129896827042103,0.009998727740828304,0.09683914481959875,0.0958686609761539,0.9175323824482314
4.001,-5.0,2,1.0,0,0.0,0.01129896827042103,0.009998727740828304,0.09683914481959875,0.0958686609761539,0.9175323824482314
4.001,-5.0,8,1.0,0,0.0,0.01129896827042103,0.009998727740828304,0.09683914481959875,0.0958686609761539,0.9175323824482314
4.001,-5.0,1,1.0,0,0.0,0.01129896827042103,0.009998727740828304,0.09683914481959875,0.0958686609761539,0.9175323824482314
4.001,-5.0,1,1.0,0,0.0,0.01129896827042103,0.009998727740828304,0.09683914481959875,0.0958686609761539,0.9175323824482314
4.001,-5.0,1,1.0,0,0.0,0.01129896827042103,0.009998727740828304,0.09683914481959875,0.0958686609761539,0.9175323824482314
4.001,-5.0,1,1.0,0,0.0,0.01129896827042103,0.009998727740828304,0.09683914481959875,0.0958686609761539,0.9175323824482314
4.001,-5.0,1,1.0,0,0.0,0.01129896827042103,0.009998727740828304,0.09683914481959875,0.0958686609761539,0.9175323824482314
4.001,-5.0,1,1.0,0,0.0,0.01129896827042103,0.009998727740828304,0.09683914481959875,0.0958686609761539,0.9175323824482314
4.001,-5.0,1,1.0,0,0.0,0.01129896827042103,0.009998727740828304,0.09683914481959875,0.0958686609761539,0.9175323824482314
4.001,-5.0,1,1.5,0,0.0,0.06250337883830072,0.009826166718094203,0.12302489549456351,0.1452662421114461,0.5642304068566564
4.001,-5.0,3,1.5,0,0.0,0.06250337883830072,0.009826166718094203,0.12302489549456351,0.1452662421114461,0.5642304068566564
4.001,-5.0,6,1.5,0,0.0,0.06250337883830072,0.009826166718094203,0.12302489549456351,0.1452662421114461,0.5642304068566564
4.001,-5.0,4,1.5,0,0.0,0.06250337883830072,0.009826166718094203,0.12302489549456351,0.1452662421114461,0.5642304068566564
4.001,-5.0,2,1.5,0,0.0,0.06250337883830072,0.009826166718094203,0.12302489549456351,0.1452662421114461,0.5642304068566564
4.001,-5.0,1,1.5,0,0.0,0.06250337883830072,0.009826166718094203,0.12302489549456351,0.1452662421114461,0.5642304068566564
4.001,-5.0,2,1.5,0,0.0,0.06250337883830072,0.009826166718094203,0.12302489549456351,0.1452662421114461,0.5642304068566564
4.001,-5.0,1,1.5,0,0.0,0.06250337883830072,0.009826166718094203,0.12302489549456351,0.1452662421114461,0.5642304068566564
4.001,-5.0,1,1.5,0,0.0,0.06250337883830072,0.009826166718094203,0.12302489549456351,0.1452662421114461,0.5642304068566564
4.001,-5.0,1,1.5,0,0.0,0.06250337883830072,0.009826166718094203,0.12302489549456351,0.1452662421114461,0.5642304068566564
4.001,-5.0,10,1.0,0,0.0,0.00859375,0.012684361245094977,0.1286858340521712,0.09571438745190318,0.8968825312616792
4.001,-5.0,10,1.0,0,0.0,0.00859375,0.012684361245094977,0.1286858340521712,0.09571438745190318,0.8968825312616792
4.001,-5.0,10,1.0,0,0.0,0.00859375,0.012684361245094977,0.1286858340521712,0.09571438745190318,0.8968825312616792
4.001,-5.0,1,1.0,0,0.0,0.00859375,0.012684361245094977,0.1286858340521712,0.09571438745190318,0.8968825312616792
4.001,-5.0,1,1.0,0,0.0,0.00859375,0.012684361245094977,0.1286858340521712,0.09571438745190318,0.8968825312616792
4.001,-5.0,1,1.0,0,0.0,0.00859375,0.012684361245094977,0.1286858340521712,0.09571438745190318,0.8968825312616792
4.001,-5.0,1,1.0,0,0.0,0.00859375,0.012684361245094977,0.1286858340521712,0.09571438745190318,0.8968825312616792
4.001,-5.0,1,1.0,0,0.0,0.00859375,0.012684361245094977,0.1286858340521712,0.09571438745190318,0.8968825312616792
4.001,-5.0,1,1.0,0,0.0,0.00859375,0.012684361245094977,0.1286858340521712,0.09571438745190318,0.8968825312616792
4.001,-5.0,1,1.0,0,0.0,0.00859375,0.012684361245094977,0.1286858340521712,0.09571438745190318,0.8968825312616792
4.001,-5.0,9,1.3,0,0.0,0.018743896484375,0.010286043555917616,0.09716414071573869,0.10871949044999178,0.8439584910706271
4.001,-5.0,10,1.3,0,0.0,0.018743896484375,0.010286043555917616,0.09716414071573869,0.10871949044999178,0.8439584910706271
4.001,-5.0,1,1.3,0,0.0,0.018743896484375,0.010286043555917616,0.09716414071573869,0.10871949044999178,0.8439584910706271
4.001,-5.0,1,1.3,0,0.0,0.018743896484375,0.010286043555917616,0.09716414071573869,0.10871949044999178,0.8439584910706271
4.001,-5.0,5,1.3,0,0.0,0.018743896484375,0.010286043555917616,0.09716414071573869,0.10871949044999178,0.8439584910706271
4.001,-5.0,2,1.3,0,0.0,0.018743896484375,0.010286043555917616,0.09716414071573869,0.10871949044999178,0.8439584910706271
4.001,-5.0,4,1.3,0,0.0,0.018743896484375,0.010286043555917616,0.09716414071573869,0.10871949044999178,0.8439584910706271
4.001,-5.0,1,1.3,0,0.0,0.018743896484375,0.010286043555917616,0.09716414071573869,0.10871949044999178,0.8439584910706271
4.001,-5.0,1,1.3,0,0.0,0.018743896484375,0.010286043555917616,0.09716414071573869,0.10871949044999178,0.8439584910706271
4.001,-5.0,1,1.3,0,0.0,0.018743896484375,0.010286043555917616,0.09716414071573869,0.10871949044999178,0.8439584910706271
4.001,-5.0,5,2.0,0,0.0,0.03403320312500001,0.010784209348963318,0.09883607394067719,0.1494221454544257,0.5829035662945141
4.001,-5.0,9,2.0,0,0.0,0.03403320312500001,0.010784209348963318,0.09883607394067719,0.1494221454544257,0.5829035662945141
4.001,-5.0,9,2.0,0,0.0,0.03403320312500001,0.010784209348963318,0.09883607394067719,0.1494221454544257,0.5829035662945141
4.001,-5.0,7,2.0,0,0.0,0.03403320312500001,0.010784209348963318,0.09883607394067719,0.1494221454544257,0.5829035662945141
4.001,-5.0,1,2.0,0,0.0,0.03403320312500001,0.010784209348963318,0.09883607394067719,0.1494221454544257,0.5829035662945141
4.001,-5.0,1,2.0,0,0.0,0.03403320312500001,0.010784209348963318,0.09883607394067719,0.1494221454544257,0.5829035662945141
4.001,-5.0,1,2.0,0,0.0,0.03403320312500001,0.010784209348963318,0.09883607394067719,0.1494221454544257,0.5829035662945141
4.001,-5.0,1,2.0,0,0.0,0.03403320312500001,0.010784209348963318,0.09883607394067719,0.1494221454544257,0.5829035662945141
4.001,-5.0,1,2.0,0,0.0,0.03403320312500001,0.010784209348963318,0.09883607394067719,0.1494221454544257,0.5829035662945141
4.001,-5.0,1,2.0,0,0.0,0.03403320312500001,0.010784209348963318,0.09883607394067719,0.1494221454544257,0.5829035662945141
4.001,-5.0,4,1.9,0,0.0,0.04526367187500001,0.009989746939303112,0.1023273009229371,0.14526264359072533,0.6015017962673274
4.001,-5.0,10,1.9,0,0.0,0.04526367187500001,0.009989746939303112,0.1023273009229371,0.14526264359072533,0.6015017962673274
4.001,-5.0,9,1.9,0,0.0,0.04526367187500001,0.009989746939303112,0.1023273009229371,0.14526264359072533,0.6015017962673274
4.001,-5.0,6,1.9,0,0.0,0.04526367187500001,0.009989746939303112,0.1023273009229371,0.14526264359072533,0.6015017962673274
4.001,-5.0,2,1.9,0,0.0,0.04526367187500001,0.009989746939303112,0.1023273009229371,0.14526264359072533,0.6015017962673274
4.001,-5.0,2,1.9,0,0.0,0.04526367187500001,0.009989746939303112,0.1023273009229371,0.14526264359072533,0.6015017962673274
4.001,-5.0,1,1.9,0,0.0,0.04526367187500001,0.009989746939303112,0.1023273009229371,0.14526264359072533,0.6015017962673274
4.001,-5.0,1,1.9,0,0.0,0.04526367187500001,0.009989746939303112,0.1023273009229371,0.14526264359072533,0.6015017962673274
4.001,-5.0,1,1.9,0,0.0,0.04526367187500001,0.009989746939303112,0.1023273009229371,0.14526264359072533,0.6015017962673274
4.001,-5.0,1,1.9,0,0.0,0.04526367187500001,0.009989746939303112,0.1023273009229371,0.14526264359072533,0.6015017962673274
4.001,-5.0,6,1.1,0,0.0,0.03285465240478516,0.009998482552930382,0.12262386868879885,0.10470454296090037,0.8216192843598993
4.001,-5.0,10,1.1,0,0.0,0.03285465240478516,0.009998482552930382,0.12262386868879885,0.10470454296090037,0.8216192843598993
4.001,-5.0,6,1.1,0,0.0,0.03285465240478516,0.009998482552930382,0.12262386868879885,0.10470454296090037,0.8216192843598993
4.001,-5.0,6,1.1,0,0.0,0.03285465240478516,0.009998482552930382,0.12262386868879885,0.10470454296090037,0.8216192843598993
4.001,-5.0,1,1.1,0,0.0,0.03285465240478516,0.009998482552930382,0.12262386868879885,0.10470454296090037,0.8216192843598993
4.001,-5.0,3,1.1,0,0.0,0.03285465240478516,0.009998482552930382,0.12262386868879885,0.10470454296090037,0.8216192843598993
4.001,-5.0,1,1.1,0,0.0,0.03285465240478516,0.009998482552930382,0.12262386868879885,0.10470454296090037,0.8216192843598993
4.001,-5.0,5,1.1,0,0.0,0.03285465240478516,0.009998482552930382,0.12262386868879885,0.10470454296090037,0.8216192843598993
4.001,-5.0,5,1.1,0,0.0,0.03285465240478516,0.009998482552930382,0.12262386868879885,0.10470454296090037,0.8216192843598993
4.001,-5.0,1,1.1,0,0.0,0.03285465240478516,0.009998482552930382,0.12262386868879885,0.10470454296090037,0.8216192843598993
4.001,-5.0,1,1.2,0,0.0,0.04102315746567911,0.01794797857632331,0.11459208882890956,0.11881672411874651,0.7653312910956279
4.001,-5.0,4,1.2,0,0.0,0.04102315746567911,0.01794797857632331,0.11459208882890956,0.11881672411874651,0.7653312910956279
4.001,-5.0,4,1.2,0,0.0,0.04102315746567911,0.01794797857632331,0.11459208882890956,0.11881672411874651,0.7653312910956279
4.001,-5.0,3,1.2,0,0.0,0.04102315746567911,0.01794797857632331,0.11459208882890956,0.11881672411874651,0.7653312910956279
4.001,-5.0,4,1.2,0,0.0,0.04102315746567911,0.01794797857632331,0.11459208882890956,0.11881672411874651,0.7653312910956279
4.001,-5.0,1,1.2,0,0.0,0.04102315746567911,0.01794797857632331,0.11459208882890956,0.11881672411874651,0.7653312910956279
4.001,-5.0,1,1.2,0,0.0,0.04102315746567911,0.01794797857632331,0.11459208882890956,0.11881672411874651,0.7653312910956279
4.001,-5.0,1,1.2,0,0.0,0.04102315746567911,0.01794797857632331,0.11459208882890956,0.11881672411874651,0.7653312910956279
4.001,-5.0,1,1.2,0,0.0,0.04102315746567911,0.01794797857632331,0.11459208882890956,0.11881672411874651,0.7653312910956279
4.001,-5.0,1,1.2,0,0.0,0.04102315746567911,0.01794797857632331,0.11459208882890956,0.11881672411874651,0.7653312910956279
4.001,-5.0,4,1.8,0,0.0,0.038720703125000006,0.01011273688042659,0.10596289053567379,0.13761079066551646,0.6147567380328881
4.001,-5.0,9,1.8,0,0.0,0.038720703125000006,0.01011273688042659,0.10596289053567379,0.13761079066551646,0.6147567380328881
4.001,-5.0,9,1.8,0,0.0,0.038720703125000006,0.01011273688042659,0.10596289053567379,0.13761079066551646,0.6147567380328881
4.001,-5.0,3,1.8,0,0.0,0.038720703125000006,0.01011273688042659,0.10596289053567379,0.13761079066551646,0.6147567380328881
4.001,-5.0,8,1.8,0,0.0,0.038720703125000006,0.01011273688042659,0.10596289053567379,0.13761079066551646,0.6147567380328881
4.001,-5.0,1,1.8,0,0.0,0.038720703125000006,0.01011273688042659,0.10596289053567379,0.13761079066551646,0.6147567380328881
4.001,-5.0,1,1.8,0,0.0,0.038720703125000006,0.01011273688042659,0.10596289053567379,0.13761079066551646,0.6147567380328881
4.001,-5.0,1,1.8,0,0.0,0.038720703125000006,0.01011273688042659,0.10596289053567379,0.13761079066551646,0.6147567380328881
4.001,-5.0,1,1.8,0,0.0,0.038720703125000006,0.01011273688042659,0.10596289053567379,0.13761079066551646,0.6147567380328881
4.001,-5.0,1,1.8,0,0.0,0.038720703125000006,0.01011273688042659,0.10596289053567379,0.13761079066551646,0.6147567380328881
4.001,-5.0,1,1.4,0,0.0,0.05963134765625,0.03588601725152298,0.0966900554565672,0.15573983788596016,0.5489724970005886
4.001,-5.0,6,1.4,0,0.0,0.05963134765625,0.03588601725152298,0.0966900554565672,0.15573983788596016,0.5489724970005886
4.001,-5.0,9,1.4,0,0.0,0.05963134765625,0.03588601725152298,0.0966900554565672,0.15573983788596016,0.5489724970005886
4.001,-5.0,2,1.4,0,0.0,0.05963134765625,0.03588601725152298,0.0966900554565672,0.15573983788596016,0.5489724970005886
4.001,-5.0,1,1.4,0,0.0,0.05963134765625,0.03588601725152298,0.0966900554565672,0.15573983788596016,0.5489724970005886
4.001,-5.0,1,1.4,0,0.0,0.05963134765625,0.03588601725152298,0.0966900554565672,0.15573983788596016,0.5489724970005886
4.001,-5.0,1,1.4,0,0.0,0.05963134765625,0.03588601725152298,0.0966900554565672,0.15573983788596016,0.5489724970005886
4.001,-5.0,1,1.4,0,0.0,0.05963134765625,0.03588601725152298,0.0966900554565672,0.15573983788596016,0.5489724970005886
4.001,-5.0,1,1.4,0,0.0,0.05963134765625,0.03588601725152298,0.0966900554565672,0.15573983788596016,0.5489724970005886
4.001,-5.0,2,1.4,0,0.0,0.05963134765625,0.03588601725152298,0.0966900554565672,0.15573983788596016,0.5489724970005886
4.001,-5.0,3,1.4,0,0.0,0.034753417968750006,0.010588264147640405,0.09418670459211773,0.12507635685022642,0.7726738557182616
4.001,-5.0,10,1.4,0,0.0,0.034753417968750006,0.010588264147640405,0.09418670459211773,0.12507635685022642,0.7726738557182616
4.001,-5.0,5,1.4,0,0.0,0.034753417968750006,0.010588264147640405,0.09418670459211773,0.12507635685022642,0.7726738557182616
4.001,-5.0,8,1.4,0,0.0,0.034753417968750006,0.010588264147640405,0.09418670459211773,0.12507635685022642,0.7726738557182616
4.001,-5.0,4,1.4,0,0.0,0.034753417968750006,0.010588264147640405,0.09418670459211773,0.12507635685022642,0.7726738557182616
4.001,-5.0,1,1.4,0,0.0,0.034753417968750006,0.010588264147640405,0.09418670459211773,0.12507635685022642,0.7726738557182616
4.001,-5.0,1,1.4,0,0.0,0.034753417968750006,0.010588264147640405,0.09418670459211773,0.12507635685022642,0.7726738557182616
4.001,-5.0,4,1.4,0,0.0,0.034753417968750006,0.010588264147640405,0.09418670459211773,0.12507635685022642,0.7726738557182616
4.001,-5.0,1,1.4,0,0.0,0.034753417968750006,0.010588264147640405,0.09418670459211773,0.12507635685022642,0.7726738557182616
4.001,-5.0,1,1.4,0,0.0,0.034753417968750006,0.010588264147640405,0.09418670459211773,0.12507635685022642,0.7726738557182616
4.001,-5.0,8,1.6,0,0.0,0.03578985612111865,0.009887010443584162,0.11723411482100474,0.12267632175243826,0.7282862245239192
4.001,-5.0,10,1.6,0,0.0,0.03578985612111865,0.009887010443584162,0.11723411482100474,0.12267632175243826,0.7282862245239192
4.001,-5.0,10,1.6,0,0.0,0.03578985612111865,0.009887010443584162,0.11723411482100474,0.12267632175243826,0.7282862245239192
4.001,-5.0,1,1.6,0,0.0,0.03578985612111865,0.009887010443584162,0.11723411482100474,0.12267632175243826,0.7282862245239192
4.001,-5.0,6,1.6,0,0.0,0.03578985612111865,0.009887010443584162,0.11723411482100474,0.12267632175243826,0.7282862245239192
4.001,-5.0,1,1.6,0,0.0,0.03578985612111865,0.009887010443584162,0.11723411482100474,0.12267632175243826,0.7282862245239192
4.001,-5.0,1,1.6,0,0.0,0.03578985612111865,0.009887010443584162,0.11723411482100474,0.12267632175243826,0.7282862245239192
4.001,-5.0,1,1.6,0,0.0,0.03578985612111865,0.009887010443584162,0.11723411482100474,0.12267632175243826,0.7282862245239192
4.001,-5.0,1,1.6,0,0.0,0.03578985612111865,0.009887010443584162,0.11723411482100474,0.12267632175243826,0.7282862245239192
4.001,-5.0,1,1.6,0,0.0,0.03578985612111865,0.009887010443584162,0.11723411482100474,0.12267632175243826,0.7282862245239192
4.001,-5.0,7,1.4,0,0.0,0.03291015625,0.009996365212068072,0.11232810622437894,0.11903365572997004,0.7660361304197334
4.001,-5.0,9,1.4,0,0.0,0.03291015625,0.009996365212068072,0.11232810622437894,0.11903365572997004,0.7660361304197334
4.001,-5.0,10,1.4,0,0.0,0.03291015625,0.009996365212068072,0.11232810622437894,0.11903365572997004,0.7660361304197334
4.001,-5.0,1,1.4,0,0.0,0.03291015625,0.009996365212068072,0.11232810622437894,0.11903365572997004,0.7660361304197334
4.001,-5.0,2,1.4,0,0.0,0.03291015625,0.009996365212068072,0.11232810622437894,0.11903365572997004,0.7660361304197334
4.001,-5.0,1,1.4,0,0.0,0.03291015625,0.009996365212068072,0.11232810622437894,0.11903365572997004,0.7660361304197334
4.001,-5.0,6,1.4,0,0.0,0.03291015625,0.009996365212068072,0.11232810622437894,0.11903365572997004,0.7660361304197334
4.001,-5.0,1,1.4,0,0.0,0.03291015625,0.009996365212068072,0.11232810622437894,0.11903365572997004,0.7660361304197334
4.001,-5.0,1,1.4,0,0.0,0.03291015625,0.009996365212068072,0.11232810622437894,0.11903365572997004,0.7660361304197334
4.001,-5.0,1,1.4,0,0.0,0.03291015625,0.009996365212068072,0.11232810622437894,0.11903365572997004,0.7660361304197334
4.001,-5.0,1,1.4,1,5122.918037142732,0.07758789062500002,0.010548278237065858,0.15734313401435718,0.14785906750325467,0.458268001415321
4.001,-5.0,5,1.4,1,5122.918037142732,0.07758789062500002,0.010548278237065858,0.15734313401435718,0.14785906750325467,0.458268001415321
4.001,-5.0,10,1.4,1,5122.918037142732,0.07758789062500002,0.010548278237065858,0.15734313401435718,0.14785906750325467,0.458268001415321
4.001,-5.0,5,1.4,1,5122.918037142732,0.07758789062500002,0.010548278237065858,0.15734313401435718,0.14785906750325467,0.458268001415321
4.001,-5.0,10,1.4,1,5122.918037142732,0.07758789062500002,0.010548278237065858,0.15734313401435718,0.14785906750325467,0.458268001415321
4.001,-5.0,1,1.4,1,5122.918037142732,0.07758789062500002,0.010548278237065858,0.15734313401435718,0.14785906750325467,0.458268001415321
4.001,-5.0,1,1.4,1,5122.918037142732,0.07758789062500002,0.010548278237065858,0.15734313401435718,0.14785906750325467,0.458268001415321
4.001,-5.0,1,1.4,1,5122.918037142732,0.07758789062500002,0.010548278237065858,0.15734313401435718,0.14785906750325467,0.458268001415321
4.001,-5.0,1,1.4,1,5122.918037142732,0.07758789062500002,0.010548278237065858,0.15734313401435718,0.14785906750325467,0.458268001415321
4.001,-5.0,1,1.4,1,5122.918037142732,0.07758789062500002,0.010548278237065858,0.15734313401435718,0.14785906750325467,0.458268001415321
4.001,-5.0,4,1.1,0,0.0,0.038659667968750006,0.009996082304410132,0.07932789118641417,0.11203396325102215,0.8230303515740959
4.001,-5.0,7,1.1,0,0.0,0.038659667968750006,0.009996082304410132,0.07932789118641417,0.11203396325102215,0.8230303515740959
4.001,-5.0,1,1.1,0,0.0,0.038659667968750006,0.009996082304410132,0.07932789118641417,0.11203396325102215,0.8230303515740959
4.001,-5.0,4,1.1,0,0.0,0.038659667968750006,0.009996082304410132,0.07932789118641417,0.11203396325102215,0.8230303515740959
4.001,-5.0,6,1.1,0,0.0,0.038659667968750006,0.009996082304410132,0.07932789118641417,0.11203396325102215,0.8230303515740959
4.001,-5.0,2,1.1,0,0.0,0.038659667968750006,0.009996082304410132,0.07932789118641417,0.11203396325102215,0.8230303515740959
4.001,-5.0,1,1.1,0,0.0,0.038659667968750006,0.009996082304410132,0.07932789118641417,0.11203396325102215,0.8230303515740959
4.001,-5.0,1,1.1,0,0.0,0.038659667968750006,0.009996082304410132,0.07932789118641417,0.11203396325102215,0.8230303515740959
4.001,-5.0,1,1.1,0,0.0,0.038659667968750006,0.009996082304410132,0.07932789118641417,0.11203396325102215,0.8230303515740959
4.001,-5.0,1,1.1,0,0.0,0.038659667968750006,0.009996082304410132,0.07932789118641417,0.11203396325102215,0.8230303515740959
4.001,-5.0,2,1.1,0,0.0,0.04646911620511674,0.011124589684971473,0.08569266305310848,0.12048481325442302,0.7988517466505773
4.001,-5.0,6,1.1,0,0.0,0.04646911620511674,0.011124589684971473,0.08569266305310848,0.12048481325442302,0.7988517466505773
4.001,-5.0,9,1.1,0,0.0,0.04646911620511674,0.011124589684971473,0.08569266305310848,0.12048481325442302,0.7988517466505773
4.001,-5.0,8,1.1,0,0.0,0.04646911620511674,0.011124589684971473,0.08569266305310848,0.12048481325442302,0.7988517466505773
4.001,-5.0,3,1.1,0,0.0,0.04646911620511674,0.011124589684971473,0.08569266305310848,0.12048481325442302,0.7988517466505773
4.001,-5.0,1,1.1,0,0.0,0.04646911620511674,0.011124589684971473,0.08569266305310848,0.12048481325442302,0.7988517466505773
4.001,-5.0,1,1.1,0,0.0,0.04646911620511674,0.011124589684971473,0.08569266305310848,0.12048481325442302,0.7988517466505773
4.001,-5.0,1,1.1,0,0.0,0.04646911620511674,0.011124589684971473,0.08569266305310848,0.12048481325442302,0.7988517466505773
4.001,-5.0,1,1.1,0,0.0,0.04646911620511674,0.011124589684971473,0.08569266305310848,0.12048481325442302,0.7988517466505773
4.001,-5.0,1,1.1,0,0.0,0.04646911620511674,0.011124589684971473,0.08569266305310848,0.12048481325442302,0.7988517466505773
4.001,-5.0,5,1.3,0,0.0,0.061914062500000006,0.010411884367219312,0.08604049759417341,0.12209345160022737,0.7690437572261196
4.001,-5.0,9,1.3,0,0.0,0.061914062500000006,0.010411884367219312,0.08604049759417341,0.12209345160022737,0.7690437572261196
